	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15223if_53	FNLS	0.642514779	2.001925191	2.548147136	1.374988024	2.693327544	5.179713621	3.690540949	3.801991304	0.022277504	0.808990802	1.713446559	4.144580126	0.983923125	5.493830635	NA	1.502546346	2.201971956	8.779786108	21.75491987	1.191676568	16.54641666	4.988952799	8.651097956	7.065575641	4.518118197	10.0606715	3.58196641	6.842374477	6.397641618	5.493058824	6.18858655	5.546096815	3.828105617	6.323096192	3.284302762	1.872855366	10.72249767	0.484848105	2.842955393	6.972776848	11.86501034	7.757088048	10.11456265	10.35192126	2.765854294	5.494978282	12.52396292	10.75227517	4.006890494	5.075827382	7.305824143	1.903231313	2.53675157	5.558230402	0.627314992	0.794310091	0.915433564	0.766082592	3.766828614	2.582441527	1.234437426	12.5592426	6.308367522	2.149128679	3.724179633	2.112616851	4.476834409	5.192577248	2.119523437	2.740072319	3.95978273	0.141560156	4.455742928	10.21437087	1.191134919	7.805435718	34.33801899	25.21631741	0.17196091	11.13108398	15.17180273
15243if_42	FNLS	0.924863235	2.287405862	12.59728362	1.529069886	2.513140715	3.747522872	7.390429315	5.184203762	0.362999367	0.506424261	2.312796454	6.996921772	4.299172456	13.37133845	NA	0.956524171	3.104909094	12.69451574	101.485664	5.567268549	12.165413	8.643300751	10.03743778	7.657321506	4.99875789	12.58803046	3.715613931	0.73594943	9.101226071	7.331890916	7.440519156	6.652427501	2.960580541	6.72335912	1.617684819	0.325657316	7.973458556	0.424143684	0.427677734	11.1800828	9.924688705	9.39850405	10.04377938	8.911957625	4.253222605	6.896979916	14.44032402	18.77043876	5.930108379	2.649747546	1.942173127	0.974650802	3.613440274	5.232887278	0.685517747	0.570950529	1.488087969	0.601401038	3.824472861	4.193586789	0.450642183	14.25917841	4.708544501	4.603171706	3.709106209	1.179896109	3.326040329	7.963511875	0.931965718	3.505220699	3.594362034	8.261685617	6.094077163	8.513843937	1.422914955	5.085666357	26.42588383	29.86605158	1.045296132	NA	24.26132895
15267if_19	FNLS	1.976882764	3.859794018	7.382324506	3.703564954	3.146649957	5.698667711	5.670935844	4.669908495	0.210329409	0.377439362	4.835563237	5.99470452	0.830171949	9.900733321	9.130110626	1.146456852	4.141541679	23.13431373	69.7667857	7.145515662	9.241846147	10.87311192	8.987420857	7.256559971	3.262205447	11.6023058	3.243637576	2.52553657	9.943946293	7.545359724	7.015792115	5.594440248	4.626061852	6.961196855	3.66184534	1.029966946	9.26833058	0.613239876	1.562059805	4.981867645	10.03068617	4.728046963	0.208093896	4.201908913	2.319855715	4.086027546	6.789225959	14.27731427	7.472689818	2.21458986	2.672996198	0.891220499	2.918043782	7.591911148	1.057728175	0.507707141	NA	0.391651684	4.261835236	1.793802051	0.941113085	11.38344257	6.246131134	2.955355325	3.09361171	2.085530945	3.032696928	8.055731411	1.771939032	3.487435835	7.179405495	3.186527153	5.874381143	8.739252384	0.991056334	8.035067909	28.23230956	28.27748536	13.06207438	8.192285107	23.08144032
15285if_32	FNLS	0.378321749	0.890770428	3.753430362	0.764076341	1.984652946	0.726051862	2.433174475	4.713092014	0.009488593	0.99298671	2.080841872	2.871216165	0.638878679	4.278569299	0.005021161	0.224231395	3.79844962	1.603132536	6.426105123	0.005047796	0.099640685	0.163495479	9.886872865	7.085347041	1.462675232	0.920308232	1.258982874	1.53428598	0.953209231	4.07801682	5.796627626	6.883886965	4.496486016	2.219327558	3.203796366	0.334410736	6.926539683	0.066039421	0.389781925	4.27260783	4.069077154	6.268342707	4.277313627	4.182636243	0.605568079	0.986868797	4.016950704	2.038880005	1.898311673	4.126591511	0.58291924	0.234236232	0.52431168	1.224699259	0.177342743	0.337275421	0.584351394	1.045143016	1.624971964	0.226647164	0.505602995	3.938375387	6.071646499	2.20564338	5.105937582	0.997572413	0.31564337	4.220197536	0.987680496	2.712548878	0.770579126	0.102911041	3.817073231	7.45407488	0.780863793	7.029762459	49.61386069	43.31064471	0.575051918	0.646352888	31.11198592
15294if_25	FNLS	1.15996957	2.666178957	8.287497431	2.442342213	2.388433021	4.849876618	9.982749373	3.257869065	0.144084765	0.747598014	2.029324837	3.1534427	0.844219801	4.403490064	6.02333729	1.500186281	1.556316825	1.420527558	1.101419907	2.542034927	2.430129302	8.094806343	6.036028758	5.175838606	2.431809636	26.86368347	1.560528154	0.661001563	7.314098821	3.05696444	3.532268414	4.38032792	1.580642796	3.241913082	1.312237843	0.665975181	6.32735442	0.188575983	2.814554151	2.037789556	4.972068008	2.469849279	3.382242222	3.180122811	1.444583538	2.819604625	3.826236384	6.742059589	5.956143047	4.401541032	10.54691774	1.485208328	1.813218415	2.663241457	0.580809608	0.345814113	0.791517956	0.398937667	2.278907485	4.110927467	0.831645087	8.865945431	5.532657037	1.866485836	2.19909401	1.90223461	6.089635735	4.065344242	1.986872579	3.017475437	5.264540922	5.106327741	6.403854859	7.027501956	1.090026139	5.378634264	28.65266759	21.31241187	3.874041866	4.52490835	12.93457361
15238if_20	FNR12	2.057261393	2.066024652	3.724899412	4.585796156	3.235146566	3.787649073	4.186274264	0.967255572	0.088205995	0.71649435	0.110441295	8.4232469	0.319132557	7.715225973	8.988463787	0.713646405	1.10330612	0.816854202	4.748793554	8.768785313	11.8496202	7.036221989	7.51630703	5.135442129	2.382210124	7.872870047	0.906786786	3.056041085	6.769322997	3.846579133	4.452333804	2.902545196	1.558145603	5.555814179	1.188182099	0.124989223	12.63193948	1.131029205	4.005355724	0.884127087	8.669312144	2.124791137	2.038407474	2.463386204	0.501359925	2.808982936	6.004754503	6.469661008	0.816847051	5.570148942	3.714756275	1.135109866	1.492116067	0.939896454	0.484926102	2.98083438	0.112401282	0.727211557	2.998355533	0.645552766	0.400335929	25.42115968	6.630795756	0.430335609	0.616205287	0.236574027	7.839778847	4.254917149	3.063429448	2.4848143	2.353795316	4.481875916	8.102970469	11.39113781	0.641868009	3.163836863	15.26399648	10.64903631	2.12074348	5.405770917	19.74860549
15264if_7	FNR12	0.879990542	1.71002088	9.833812911	1.941215288	2.129230483	5.813004815	4.359812182	1.695341275	0.037856737	2.012979517	1.465004447	5.57484909	1.377330182	7.033312467	0.521035324	2.013705483	4.056733795	0.474669557	NA	1.274866702	10.2605578	7.853106373	8.390445165	7.146662114	3.090564627	6.730654206	2.729153284	2.458607503	8.521560458	5.209035469	6.105945918	9.130081727	5.288112951	5.989519651	5.132665971	1.777890909	8.643100549	0.825433835	1.6473686	1.000434279	9.52122052	4.664134437	4.464500338	4.371189713	1.991650922	3.233327957	10.74547872	11.67060985	1.830292456	5.014477069	7.311710108	2.178206413	1.806262718	1.191288757	0.667344132	2.252726184	0.074857839	1.89618968	2.920881591	2.520160392	0.75905757	5.245301301	7.69897563	1.666862379	2.880595582	0.559579486	4.189862233	8.585695709	1.403522703	3.224220677	2.170659647	26.30499128	5.917445773	10.78574935	0.710037887	6.97872775	27.00271395	12.39359432	3.838292592	6.413761784	34.68234984
15280if_5	FNR12	1.307953408	1.94345671	2.451513801	2.914653771	2.575737033	7.507411638	1.38500829	1.083768974	0.023225575	0.447681608	0.506364321	4.204152068	0.95302438	6.414241453	3.091528849	4.573167642	2.196655068	1.533711787	2.114033016	7.737481211	4.868569956	7.241827131	8.090641063	6.626269206	4.56181451	6.737295328	0.813937965	0.906343975	7.421427518	3.512056608	3.952815197	4.597408358	1.7572807	5.750361237	1.082364231	0.2116017	10.10577251	0.032790973	1.980895925	0.567369794	5.259076234	2.281478248	2.879191054	2.103721469	0.427943179	2.309272105	6.258117801	6.752347317	0.960085779	6.572498643	9.100793443	2.492299219	0.269910699	7.74544746	0.798463098	0.545949076	0.480191857	0.417293561	3.034806508	4.517219705	0.76686553	19.97027413	3.788785441	0.372298149	0.574092001	0.407283485	2.340302223	3.96629243	1.186133388	2.095487967	2.286111559	0.217628471	5.558302207	9.899584151	0.139299769	3.868565648	17.39211312	12.7700946	1.971303938	3.598179035	36.72291306
15291if_23	FNR12	0.861423069	1.641314107	3.071255659	1.712089886	2.330448243	4.100501554	4.043579806	4.114075481	0.245930317	0.573172333	0.955192799	2.852366806	3.955409754	3.936106926	2.379082274	3.592381769	3.927538327	1.21790763	0.587579613	1.805585472	2.808072838	8.946235541	5.534142966	4.416650482	4.923409932	9.577828784	2.665245293	0.557654203	8.889077932	7.12642988	7.492990504	10.76966892	2.155691015	5.692031081	1.548683226	1.181148735	9.603219125	0.345726333	3.829162285	4.319967997	5.420531651	10.80643525	13.59862923	11.65304982	2.146880569	2.676722026	4.253885515	5.733161058	2.362995998	8.812125483	2.432879305	1.309159916	1.392689089	4.461780593	1.431074868	1.096038578	0.30391982	0.605000648	2.504097669	2.017341985	1.597573745	8.957076729	6.034342653	2.708460865	5.977641647	1.653861144	4.921326833	7.16266995	0.860925239	1.246801604	2.235479812	5.243211961	6.36095169	9.769374677	0.593702247	6.661401605	2.706311521	7.841103957	3.278021625	4.674752439	13.72570794
15300if_27	FNR12	1.382448216	1.344208869	2.937582353	2.825608261	3.122555266	1.156446968	4.166766093	1.2662665	0.023472589	0.742754112	0.542456933	3.594498928	0.643100893	4.819165617	0.760578281	0.953565067	1.318948027	0.67583546	0.595226193	5.36830726	3.602948158	3.072377945	7.395749861	4.306841531	3.209973365	2.379492759	1.194537537	2.260538367	5.526845372	7.897776167	8.61497664	6.156981479	3.371493864	5.463176817	4.389719296	0.224332778	10.34410677	0.044597069	1.67329115	0.754412762	9.974871204	1.533729005	1.730637298	2.728002565	0.605037395	1.701802192	7.701443736	5.567267792	1.038429663	5.570426551	2.229076421	0.720702417	0.589588061	0.835393254	0.46661073	0.280803731	0.158368363	0.829871586	3.537060128	0.643498217	0.68278514	8.160254685	6.40062445	0.38028029	2.432075516	0.410206755	4.663398136	8.429567718	1.175380217	3.438637198	2.783935025	18.41544258	7.724616754	16.31122552	0.18048957	3.847631009	0.979404774	2.002629225	2.702934282	2.954769799	17.37682729
15226if_20	FNR36	2.987270872	2.028287494	3.318636255	5.669300773	4.043806137	3.910714707	7.803674769	1.765442375	0.048192802	0.877497615	0.277324146	7.332834878	1.212377197	4.067383817	0.455552861	1.163444205	0.480681733	0.659783438	1.112060425	0.815380794	7.857023416	1.33679857	9.771356614	7.022684541	2.406082641	5.988298893	1.362211208	0.62289812	12.76158319	5.28703729	5.818808619	13.85222361	2.978765562	3.526233979	1.853603396	0.138399586	9.719902408	0.080934527	0.506692501	6.445077188	9.750604962	6.557411521	6.09331588	11.40362474	0.645802323	4.984537187	5.649860581	13.4107684	7.058845931	8.260053249	1.989761076	0.857759702	3.679030445	1.499169582	1.455122754	0.674883639	0.080882201	0.787874199	1.947935785	1.270272338	0.695478523	5.537201228	3.872167933	5.014723231	8.144896254	3.291962195	20.17001905	13.41004975	1.474898737	4.41710618	6.841282839	22.6883377	8.28550851	11.42454015	1.681320648	11.73290517	29.93745304	20.821436	10.76604945	6.210272655	32.37154198
15261if_7	FNR36	0.98361938	1.026597147	16.29744663	2.11318247	1.792246239	1.894464792	5.247907761	8.158335124	0.288916198	0.850700098	4.822968144	4.804652869	0.772393862	4.820540719	5.213220501	1.090353582	2.92309347	NA	NA	5.473924631	4.77690158	7.088082254	8.268910983	6.472349104	2.816159416	4.760830675	5.989424817	0.526498174	7.219398901	6.193940388	6.510300795	14.13991032	2.626249289	4.725194232	1.25959877	1.901804406	9.771973738	0.02733774	0.413412151	7.156814196	10.22929499	9.061998982	9.745089248	9.115823645	2.407575426	4.579547399	6.473419617	4.069209174	1.838037141	6.313807281	1.881772038	0.921054489	2.96039399	0.725758087	0.687205423	0.346130852	0.410499297	0.670352316	2.687038684	1.35589715	0.428686194	5.145608563	4.044480518	3.203925523	6.630798089	1.885698375	8.858303549	15.61066599	1.12615358	3.196553784	7.734343518	0.084469524	4.607929277	5.347075379	0.901748888	11.82677391	56.26150882	28.09273918	6.952367332	4.01865299	27.3687828
15273if_26	FNR36	1.505541874	1.256442926	3.676140653	3.116387244	2.732122664	1.862712519	1.578983953	2.054674558	0.05201674	0.759675471	2.289087971	2.211928514	0.375143258	3.998460739	0.340244498	0.255964617	0.403259427	0.259118881	0.460079447	1.473192097	2.487710949	0.66738809	4.449558157	2.018240461	3.928283826	2.297553679	1.344560115	0.513681168	2.837162048	2.20807121	2.454509324	2.932673445	0.797533741	5.869557904	0.889656904	0.254385926	10.85669139	0.180811783	13.36166555	2.267679135	10.42397743	8.043489982	9.544719388	7.356427476	1.026301818	1.463856218	10.37971073	7.130193075	0.72103067	9.061023143	1.381477236	0.708035744	0.652221441	3.734590419	0.369129237	0.125737733	0.150180469	0.81315861	2.150787341	0.814258063	2.162208436	4.646723451	4.169667864	1.41559484	2.302673642	0.642899935	3.057229253	1.833534302	0.550416868	1.037290499	1.425046139	3.373036787	5.337821184	10.91946672	0.770636744	3.519458463	2.122012303	1.6677427	2.200852308	0.821030455	12.59135306
15288if_13	FNR36	2.069156069	2.743646193	10.36029921	3.921516669	2.381662696	8.481893209	7.364161953	6.992143264	0.081906327	0.621885751	0.726131754	3.836235305	1.449290309	2.266027489	0.534769543	0.776242949	1.46706328	1.744493784	0.141636612	1.380554397	1.348738038	2.296671148	8.291449159	6.552938138	4.096700771	14.8452826	1.875075966	0.44282364	11.58368526	7.74164517	9.774239364	14.71047227	7.609931986	6.564074696	8.076785767	2.435150828	7.380177138	0.281455955	9.481612215	3.890801441	10.48526161	6.814469114	7.900027	6.355243004	2.969647151	3.529026719	8.557828489	13.02094081	2.608521137	3.781774465	6.540366587	2.259274435	3.268059441	9.183584376	1.16961467	0.902308504	0.439954138	0.696278409	2.964656991	1.969412615	4.015932241	32.62411248	6.419511168	3.338427238	10.56781547	2.650869644	5.910682246	8.179530029	1.519399007	4.547405604	1.720239106	8.351115998	5.660958654	8.410703452	1.146234236	11.78813564	16.95503045	18.80508421	11.68939933	2.461516769	17.20332802
15300if_9	FNR36	2.069642319	1.83352308	2.933186244	3.433039882	2.061757326	4.609502498	2.482074336	1.549985471	0.719671005	0.757780938	4.439849708	5.349626083	1.334438353	5.006809557	2.056733182	3.055979887	1.753663238	1.29508983	1.510886707	5.304198398	6.090507519	4.645265927	10.86010671	10.99358728	3.886585219	4.432183041	1.232459336	2.346171482	12.64623125	5.396733168	6.08908891	6.685393606	1.67528583	3.273690598	2.142361925	0.223258224	8.162084993	0.51782367	1.660504222	10.69441136	6.408521511	4.461990549	1.905548991	0.650903349	0.599164912	7.492773942	9.039556602	8.595020495	1.286617401	5.416168032	7.971667982	1.831780191	2.569016841	1.052492449	0.742686652	0.33423418	1.211971095	0.706821041	1.848113204	4.487734486	0.900029436	19.77397174	3.779463426	7.749132456	0.745760694	0.433758989	8.705315321	4.41634149	5.904057787	4.777799338	2.775888582	23.67890231	5.126842694	2.592812495	1.314060377	6.679782728	29.71675491	13.67193082	2.847913366	1.975350567	38.94198523
15223if_59	FNR60	1.583032642	1.241940898	2.549419512	3.23755259	2.731007785	2.895871892	2.381218423	1.724735029	0.019559506	0.803607621	5.053291367	3.600638312	4.655131324	3.400592826	3.955898117	2.053249074	0.924038732	1.23588605	0.397641006	0.180042242	14.76416932	3.608144151	6.875181623	6.498612464	3.315988968	5.348167549	0.835382827	0.852645744	8.333828865	4.611256048	4.209336198	3.327925884	0.402896422	4.687323226	0.506565729	0.817735975	9.335426649	0.342385666	1.355083757	0.392671601	8.029770308	2.582804179	2.505990984	3.283533687	1.574536545	5.844154297	11.72706945	3.468493917	0.890704189	3.637152464	6.402881643	0.629284672	1.196269024	10.18028595	0.5005704	0.60421413	0.247319899	0.808182426	3.209844225	0.980321775	0.218228664	3.615061337	3.700036714	1.131727396	0.925797111	0.279624343	6.16566197	5.158240271	5.838843861	4.402853121	2.51072544	9.111490542	4.156855024	2.640465023	1.012812819	2.992449683	2.986401877	2.139263394	2.688235813	4.037201604	10.81138387
15258if_6	FNR60	0.510505717	1.777729147	14.84459043	1.091329865	1.987266756	8.070670224	3.328582202	4.592516308	0.096884195	3.423506343	1.211433039	3.505099634	6.589686975	4.701011179	1.381641899	1.274010202	2.808224603	1.638749088	NA	1.67216598	3.279869429	3.952908846	10.25595327	8.191702813	4.166986113	15.55710135	4.520032158	0.311085218	12.42131873	6.535820515	7.170036436	8.800827127	4.034818018	5.094556182	2.682357874	1.601995435	8.790620195	0.555456114	1.356903637	8.512020558	9.989068831	7.815960535	9.360917025	9.307014139	2.603168282	6.505595016	10.27972179	8.771510271	2.369374185	4.977913226	3.981966219	2.189264123	6.661621704	9.410870725	0.787122561	1.217756951	0.531976696	2.185086971	2.970526081	2.587574273	0.689466449	64.52869983	4.708260145	3.61261412	5.178529467	2.88621908	4.600742123	7.879741179	2.112966945	2.889756277	9.386149986	44.74841695	4.522343227	5.568074922	0.975446772	11.02936358	NA	NA	10.28777399	5.02426499	31.07401798
15267if_25	FNR60	2.377196182	1.726512981	6.49557088	4.707077554	3.729634008	2.346326055	2.639445628	2.342676076	0.089566311	1.419798662	0.327345468	4.038606136	2.711016917	3.765386521	0.591860157	2.290161462	0.687053094	0.327385339	0.579164568	0.462240498	1.247341542	1.557066818	4.983896881	4.299432849	1.798430892	5.397409573	1.836374288	0.16278778	5.131749601	3.525091982	3.668603387	4.543391945	1.376928047	3.612424067	1.317227588	1.709333873	10.24570515	0.375386628	0.807639785	1.557628446	5.903561573	2.933524805	4.41745637	3.812526353	1.545064299	2.97960232	4.460443903	3.347019393	1.325203803	3.290017772	4.214592788	0.659907224	1.561437844	3.882582912	0.605459921	0.951815167	0.292468621	1.696752734	1.696129837	0.647699897	0.339963341	3.963040196	3.746971347	1.443175461	2.060676002	0.572530433	6.681546603	4.987680378	0.808888665	1.367164863	1.365031383	0.964721426	5.414801693	7.697974975	0.495376321	3.393678675	20.59885755	13.3969729	2.503392446	2.871783385	10.94122147
15285if_12	FNR60	1.675632441	3.158802853	14.55300505	3.407572931	2.185315884	10.83869609	6.175593768	7.725155012	0.202729206	3.268000391	4.768254787	3.144589709	NA	3.0342254	9.133558931	NA	3.246314176	NA	2.133188697	4.913662338	7.639839188	19.67264363	10.91221041	11.48792083	8.250093684	19.40905186	3.791949184	1.615295846	24.61355799	9.506813076	10.68850259	21.35567527	2.57782626	5.319773721	2.595179302	3.866081584	7.996572219	0.721319991	5.683812965	3.850618447	11.56934795	10.69286848	15.48078183	19.44675699	4.139281737	10.84929153	12.99923285	13.9984666	4.823822757	5.684621616	12.1158741	5.400007239	5.10458388	11.28792681	2.158786118	3.697383196	1.55369154	2.535669799	2.47382187	5.798072799	4.033719059	20.2355389	7.913085385	6.874382952	8.543566154	1.787532155	7.184146866	10.63914615	2.234821019	2.606309101	2.525896617	7.691941317	4.360605059	6.795309303	1.886864489	14.79419148	28.31970169	20.21291729	13.91024265	5.93638699	16.64825968
15294if_31	FNR60	4.144352815	2.013792303	4.126326474	5.939812806	5.097364464	2.592349375	8.835348413	0.628568429	0.010101345	0.326807878	0.145678213	3.774502245	0.350899446	5.455849506	1.830672127	0.369835691	0.583837975	0.255856227	0.422680175	2.355726469	1.571826626	2.623687135	4.459424648	3.437370621	1.43990081	11.2576504	0.572867057	1.098373089	3.554254235	4.489246449	4.788506904	4.57086302	0.785399332	4.885308623	0.532662845	0.107594437	10.80584928	0.188234562	3.206898674	0.459688473	4.41814779	1.192264592	1.411987039	1.585712859	1.173105794	1.767753175	7.082056294	5.318772834	1.021104557	3.880923992	5.998802718	0.752101311	1.084197166	5.086889855	0.350686962	0.636234383	0.067720573	0.420861164	2.638678254	0.562295654	0.798981252	8.932196046	4.917366062	0.298303504	1.233589552	0.371020687	7.982747997	6.683502893	1.330358881	1.681438965	1.689978897	0.081040914	7.620479812	10.28039158	0.512355626	2.334293206	5.240140707	3.033158572	2.331736267	2.567066946	15.85221785
15238if_16	FDC	2.529069497	2.748968983	7.536642685	4.295936266	2.302842963	6.673459411	3.122300997	9.674906154	0.02279823	5.125218828	1.778772459	2.783380937	2.070568282	1.118818964	0.228854089	1.859896474	0.818128447	0.034350464	1.792665652	0.258387975	1.516334257	0.495580493	6.895966069	7.255108902	3.167613378	4.294512193	1.937903978	0.117046374	9.436825561	2.607853451	3.112876381	6.832428916	1.138921991	3.934765312	0.989200431	1.162035027	5.770494946	0.506953913	3.024365325	1.087949444	3.60812643	3.142869638	3.111490484	3.624973386	2.506064427	5.451911988	3.619702668	2.295653123	1.208199384	1.631093909	13.12211478	1.557503501	7.12551607	4.024494462	1.278815578	4.655406964	0.555120195	8.12855521	2.504691913	4.211630253	1.902801961	5.729339081	3.569454952	3.880321956	5.307207943	1.471844771	5.946145983	6.279061402	0.66919003	0.968948451	1.177162169	1.950527541	3.951958421	4.126372837	0.933650915	2.849699796	14.43199897	9.80768741	2.307456499	0.934687806	13.03830669
15261if_31	FDC	2.698917385	1.638125734	2.52884931	4.792534076	3.039445701	2.140655177	3.530382027	5.443178893	0.007418741	2.109531956	0.510274833	1.735858826	0.336463964	3.199462321	0.296647893	0.260437688	0.582303745	0.017328459	0.50429094	0.028769655	0.387614591	0.994600423	5.12949383	3.722748057	2.702723909	2.74328066	2.16195938	0.044639302	3.577463923	2.090142797	2.175230911	3.21100516	0.660514446	2.966017257	0.880387612	0.979285041	4.794413086	0.495113543	1.774059005	1.430167011	2.29458621	1.802762756	1.824818743	2.815139649	1.716944157	2.461319055	1.858958562	1.459409523	0.697367308	1.194688518	5.000044045	0.815671143	2.957951411	3.041918242	1.08404246	3.295530902	0.305250172	2.626757408	2.908269906	3.615139521	0.645649619	12.16089852	3.337975654	3.543899609	2.69722181	0.878029806	6.747586332	4.92869622	0.525640683	0.872829114	1.644506594	1.822674707	4.330275012	5.21650506	0.684125898	1.666074481	27.79074196	22.12599507	0.934794864	0.739750231	12.6294696
15277if_27	FDC	3.058124319	1.589501587	2.791763864	4.708187232	2.943199398	2.785339365	3.432320727	2.637583282	0.05399247	0.797263827	0.433304279	2.366621614	0.252546144	1.589859795	0.19339893	0.445179782	0.167656183	0.028988251	0.225669632	0.279977614	0.476409432	0.396981182	3.543603977	2.656349796	1.72210387	1.966050478	1.128350226	0.069150698	2.826447336	0.844331256	0.813056888	1.293093979	0.298202088	2.141609159	0.356247142	0.316728082	6.124240847	0.785054695	1.4109701	0.852154439	1.252981482	1.06979755	1.338070913	1.496362354	0.956180504	1.631876561	0.955644091	0.80003574	0.663515533	1.588356574	5.473432949	0.783985936	2.138335343	1.12798907	0.841666696	4.700949272	0.250845187	1.824595026	3.777274315	1.69356126	0.928778686	8.004721956	2.828828211	1.214173735	2.013409004	0.413897069	7.120787333	1.840976957	0.127520784	0.198765242	1.828468096	0.133333708	5.279413212	3.322771059	0.404648978	0.732961	2.341184742	3.083290859	0.849754039	0.455320428	12.19400046
15291if_19	FDC	1.962632228	2.612725665	10.02795385	3.897998772	2.632508607	6.479217981	5.608011283	11.30770736	0.164134428	4.367786008	4.593280247	2.834366508	1.023359271	3.578353778	0.081296155	0.594882334	1.942655126	0.080094848	0.586740063	0.392915723	1.600341238	3.184731546	8.207376058	9.392463881	3.588819984	7.853950251	3.927512043	0.453852569	10.23028011	2.576875925	2.688281754	5.429792859	1.598663939	3.715253945	2.298706682	1.572343009	5.545772958	1.088971661	2.272192345	1.606949085	4.012872858	2.227016696	1.641267259	3.228151528	3.547259297	6.923888506	2.934229849	3.73623621	1.851512889	1.278420527	17.30475215	2.173146014	12.96754738	5.929850748	2.49031767	3.128215878	0.319507024	4.649662499	3.021125195	5.611431343	1.697670196	8.912731693	3.307549976	5.108253846	3.936751718	0.768177271	7.095812176	5.994570907	0.834725477	1.571939583	1.64177578	3.378595129	4.048118211	4.402794676	1.393044759	4.200607662	0.978075365	2.732282002	3.059347187	2.423547474	12.53500234
