	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14069if_27	FAR36	0.399930139	1.545415893	3.351012204	2.015578042	1.614777306	4.778867442	3.542502	3.438808266	0.170114135	0.092177148	0.805157363	2.158986102	0.436343337	1.087493876	0.348009391	1.081338167	0.599716583	0.350605136	0.331313932	1.538581381	1.531486864	1.139642907	6.791584724	5.380957198	3.655687456	5.618158041	1.00854288	2.206455334	6.478520587	4.33956474	4.292548723	3.995921935	1.701643248	6.969203861	1.63423373	0.361552162	10.24013694	0.584100584	3.641978099	1.906009689	10.97569061	6.500872897	6.85079564	7.691174139	1.716154471	4.670266073	7.231070595	0.232439623	0.726354224	3.64465602	5.425451918	1.437414435	1.520646199	5.115641074	0.668151214	0.99907589	0.646940643	0.583357467	2.72707635	1.033203334	1.626381723	18.81095187	4.976216597	2.112251253	2.763987087	1.777889718	8.843996898	4.643076367	3.557038422	6.776073166	2.241306731	0.602674617	6.083110591	6.74758833	0.866757029	5.489610069	18.94322403	15.67497921	2.396131264	0.979434737	18.26388378
14084if_13	FAR36	0.711869217	5.245731043	4.40591573	7.807424394	2.920711057	8.766162682	7.73197187	4.374393885	0.035284815	0.866133493	0.980864059	4.467223231	0.787609068	1.453790312	0.116760111	0.734159676	0.837575217	0.086244525	0.500270546	1.553783716	0.960621023	0.810476791	9.061826901	8.431585195	3.430766173	6.817153353	2.237708855	0.315126035	7.931080524	6.2475359	6.247709927	6.391107215	5.503927433	9.650402917	4.660643418	0.56228777	11.15484988	0.853060379	5.350890432	1.025084638	11.67474296	4.386578721	5.21275576	6.514107592	1.994536502	5.869400293	4.071626671	0.28492753	0.710669397	1.959260639	6.659337405	2.089372525	1.862298188	5.673672014	0.785384261	5.308741891	0.649881517	0.514685705	0.518361472	1.369186197	3.562308041	30.09845934	9.272961425	1.909364937	3.858973265	1.186657421	12.04347063	6.371626311	3.308786362	8.706860163	2.786498456	2.732446478	8.466735611	4.905208633	0.937589093	4.251300131	4.679389961	3.057943641	2.433572185	0.907636143	26.22748537
14088if_52	FAR36	0.911442225	1.707367487	4.293719404	2.432459003	1.735890714	5.11145412	2.787623006	4.303021232	0.158522369	1.547199128	0.871286123	4.127982219	0.9710254	2.089654969	0.110396193	0.69942555	0.746380141	0.253147833	0.412319499	2.552444309	0.783258773	0.771803524	8.187606061	6.578415324	2.550699337	5.930775643	1.959292344	3.134498944	7.799364785	5.711520574	5.87945804	6.256749995	5.36155256	4.555904951	4.605764076	0.503437888	9.376070779	0.526479795	3.594908012	1.63334385	7.244995035	3.673941197	3.665101756	4.364102987	1.402260838	4.562943946	3.183132177	0.605147789	0.500814641	3.664551156	7.174018819	1.445193322	1.205593306	2.980101289	0.677049481	0.950955621	0.55024047	0.700651254	5.318181648	2.854075533	1.788379993	17.16608462	4.677201506	1.108941673	2.968313356	1.442488519	10.69328322	5.647480467	3.006191583	9.602376764	3.426967554	1.887712664	9.321196647	4.329563223	0.676911092	4.929958676	13.61929858	10.75690603	2.275832581	1.105890872	19.45524817
14054if_16	FAR60	1.60973126	1.424583783	3.932805099	2.950074045	2.659840657	3.297695905	3.93360213	2.722191097	0.077488101	0.200071049	0.916774154	7.280929987	0.719878969	5.734065293	1.218343567	2.142015539	2.028144351	1.328218192	1.580038094	3.274557816	4.682719158	3.342530906	5.963666712	5.000515099	3.750672778	5.808679027	1.298101174	6.936898876	5.497331962	2.217884176	2.355592353	4.261377726	5.064420265	5.901737503	4.318015016	1.222503644	9.036369422	0.234685965	2.158357882	0.969910335	8.108884116	1.52748847	2.061687195	3.033501491	1.164546113	3.173488886	3.342153588	0.174140688	0.721031552	1.645057443	4.682902386	1.100188743	1.098720507	2.617965443	0.632456263	0.478728857	0.77381927	0.521534451	4.83449368	2.284122105	1.011138538	9.393763736	4.669909768	1.618380777	2.01394597	1.098162718	8.267370766	5.723169669	3.058996047	7.860095573	3.130171143	0.602225469	4.397481035	5.449611179	0.836304853	2.223315495	8.114525539	8.463847545	0.951452727	1.526394475	17.32254491
14057if_54	FAR60	5.0063076	4.680663259	6.270397415	5.647698619	7.686630295	4.38318122	11.2594913	5.614275665	0.091740676	1.263593745	1.683213982	15.95738462	1.576418216	4.05187824	0.212831849	0.703693764	1.770524443	0.486585528	0.600100166	1.960089654	2.865084291	1.495206324	9.499114561	7.516165515	2.960536493	10.59517105	2.889152301	NA	8.605055906	6.028557321	6.988665044	13.31954408	NA	9.872277679	NA	0.990377622	7.974063709	0.663223956	4.409240871	1.230023079	10.94599784	2.025361706	2.509659322	3.423064092	2.016764775	4.923269327	3.307643152	0.763875967	0.837642019	1.169890011	9.688651739	1.944325164	3.835705295	5.202048697	1.164711848	6.338749914	0.936854823	3.695369284	6.698016228	2.81647807	1.989178059	23.86864864	11.68602464	3.278447547	3.830608194	2.230340596	10.22728028	11.2826185	3.360084363	12.90627436	4.296468604	3.008903056	5.611958792	4.825779367	1.067752989	4.377530936	8.219512704	8.333874918	2.198498501	1.498548551	22.42553232
14064if_47	FAR60	2.854342815	6.2968973	8.910326291	5.433835063	8.30086324	4.336445743	11.17103068	5.631992811	1.069881011	0.805826463	1.956692259	20.01879446	1.834745981	5.292419489	0.238689561	0.832505072	3.219341259	0.597545715	0.631129484	1.418227147	3.292746452	1.375503825	9.723767514	7.652349577	3.288849202	11.05615295	3.616819285	NA	9.323784241	7.010802081	7.605566966	12.08285797	NA	9.599068792	NA	0.496136918	9.019246965	NA	6.12862621	1.408822854	9.190423951	2.20853595	2.321319547	3.070334931	2.166485957	4.57307171	1.850087927	0.771492018	1.482743724	1.298977352	12.63580997	2.653935552	4.582546862	5.838618781	1.543765276	11.784273	2.437670005	3.00172995	8.963110324	2.645149344	3.09479824	24.72626992	13.40817868	2.415547632	4.481718894	2.296115417	11.18298195	12.11359089	3.564907471	11.56103243	3.133573477	4.410799596	5.629147785	5.768266411	0.811448418	4.938102729	9.919841211	6.516728505	2.389303131	1.610480178	21.05450477
14079if_38	FAR60	2.368455122	1.754865465	5.47232771	6.949520544	3.507193902	3.411246377	6.452447997	4.434789921	NA	0.301571629	0.968919147	4.727447327	0.834166616	3.680965936	0.256023192	0.993579247	1.56890051	0.286055636	0.470937781	0.843324158	1.975570461	1.301722931	7.30442542	5.069233961	3.853163756	9.796134778	2.056018476	2.742679937	9.050986223	5.012221492	5.060037467	9.987924015	1.612238838	7.584517484	1.459850989	0.452094122	9.427317322	0.421891592	3.212061601	0.542109632	7.642396234	1.756981413	2.359260605	2.554887289	1.402934027	3.607265918	2.486010047	0.30920698	0.554228097	0.79220331	8.086949494	2.042212235	1.45730172	2.984782595	0.518257792	0.998277994	0.241663888	0.650434488	3.977681854	2.029497248	1.585247875	16.47857511	6.213847257	2.372173627	2.70268676	0.508811925	12.78147905	7.712697573	2.778647464	5.116792467	2.306598558	1.964392854	6.030176024	3.572323747	0.683414259	2.376790449	2.177929719	1.835858347	1.22870447	0.755283988	17.89937196
14088if_23	FAR60	0.999555477	2.575818214	4.657490452	6.933253744	4.594109524	3.072144385	5.037438361	5.397436329	0.089061782	0.114494429	0.383153984	13.93387683	0.786748106	4.292872252	0.757405607	1.416187082	2.073749126	0.643590629	0.739955157	2.309629978	2.851250044	2.945675829	6.84762444	5.226034484	3.798485819	7.686189066	1.296826058	5.965028717	6.806475857	3.835698018	3.845962815	5.893432258	5.682941283	7.588930548	4.458299421	0.499558434	9.898144375	0.113285953	3.742679423	1.06665884	9.159631292	1.74631972	2.119597774	2.975476862	1.327766674	3.325803079	2.719662799	0.214479664	0.704146091	0.949610249	6.393818549	1.637123653	1.970672158	1.268842474	0.765827619	2.845472742	0.414426062	0.541009838	8.594061583	2.705945139	1.873585362	17.95483745	8.035264875	1.841510929	2.773827856	1.35343982	12.72118694	6.241803963	2.805879644	6.270567614	2.614982145	0.623693949	7.816389297	4.795620381	0.747992327	3.039154913	5.640432598	5.022584329	1.015840494	0.756439383	17.80964304
14050if_55	GNCLS	3.586454597	3.192516207	5.573995651	4.324635334	3.479283979	5.619312824	3.979341855	2.579825939	0.340745099	2.282623122	0.427182279	6.652179009	0.907449051	4.735474265	0.659714069	1.292176072	1.334091252	0.322982193	0.387484755	0.275025636	1.571340621	3.156032377	6.870126708	5.034586778	2.870265626	8.113109675	1.244966427	0.573629235	6.037706058	3.049150116	3.10358951	4.383348381	2.60704231	5.268456077	2.133351618	1.175168963	9.139409821	0.185595442	5.387656243	3.629837038	8.373026968	7.516919369	7.970734085	7.541478101	1.970488832	3.344405828	6.530106743	5.182817258	2.066360182	7.227085839	7.016575142	1.614082675	2.213331018	1.864621095	1.132519516	0.95830194	0.440291067	0.497770367	3.037621427	1.422932804	1.527146246	20.42991372	8.05200888	1.969382321	6.032766496	1.37404605	3.590463964	5.930957765	1.627191035	5.47700853	1.975424517	1.435333258	4.340739602	10.24215266	0.756207081	4.895422083	20.9512074	17.99288485	6.918204731	1.341808036	23.46796459
14057if_40	GNCLS	1.811020283	3.523230612	5.274151198	3.24922293	3.747355743	3.616847691	3.115690859	2.520753992	0.025179104	1.867975226	0.539068199	7.618563327	0.877798851	2.773826601	0.960322378	1.479409445	1.224841759	0.953924013	0.588788247	1.560143267	2.161871935	3.719784246	6.940329948	5.769059518	3.452899805	5.338847873	1.220997677	0.08791801	5.896550636	2.675495718	2.788517995	3.812192459	0.817032548	3.082884879	0.952495312	1.441777247	6.19911758	0.23527384	1.836817089	2.344825038	6.795314907	2.92548698	3.364797254	4.287453365	1.688328758	3.335190988	5.114180344	4.498736717	1.686191225	3.272440271	3.729311873	1.028123336	1.492568077	3.117784318	1.13050181	0.811701567	0.528187928	0.543575207	5.972314968	3.13635304	1.362784531	6.833477231	4.080533801	1.656550798	3.154883747	0.605611923	2.370620878	4.493311306	1.450542469	2.602236696	2.092808075	0.58591627	2.307069826	7.008577785	0.826799081	4.089198824	15.09293539	15.57199294	4.871067844	0.820643508	22.48180796
14064if_33	GNCLS	3.677433955	4.344309742	5.268970559	6.822718177	5.27342434	5.62833435	3.794096377	3.266774033	1.592067476	4.189462538	0.766938698	5.197871143	1.061685429	3.112887728	0.908145642	1.483326246	1.300762653	0.595019658	0.631228076	0.61907786	1.459584754	2.644079891	7.61502335	5.890533053	3.553768931	8.352069681	1.512716279	0.069639087	6.846984238	3.485429464	3.367656492	5.042471124	1.471297187	6.642221789	1.199604683	0.494287546	11.51808933	0.376156939	4.253559313	1.940030718	8.863811133	3.459197641	4.169855629	4.949983943	1.790759405	3.713907558	6.530655642	5.677521901	2.060333527	3.106219475	6.608102712	1.635685127	1.336973563	2.571142648	1.208006367	1.169394482	0.515828674	0.616746578	2.61916615	2.252101574	1.629439488	16.73941851	5.441876666	1.6233933	4.310695745	1.727466772	2.332886998	7.5221642	1.568098215	3.823863195	2.940383431	1.930508805	3.844684073	11.75997578	0.849092643	4.516587331	14.10843341	16.61731202	6.669735277	1.024353561	21.51223119
14079if_24	GNCLS	3.068034845	1.722244647	5.092062136	4.34992339	2.25248463	4.169720233	3.212257341	2.698838876	0.016015708	2.197149049	0.89212333	0.323259247	0.80126907	2.353855689	0.544099919	2.153003656	0.696609528	0.062942775	0.354140895	2.560501399	0.379323088	2.10113677	7.587454938	5.30674135	4.496665855	7.718697546	1.127735028	0.077206339	7.568519891	2.42612509	2.287712755	4.296470825	1.355175825	3.576709279	1.138475858	0.450408921	8.112878067	0.273456869	4.572757178	0.621179223	7.533548577	3.644820833	5.007647818	4.658441845	1.482275775	3.422707024	7.542242208	4.504219547	1.428071801	1.62196985	5.913013185	1.423164647	1.505730346	1.082929803	0.641421115	0.48011358	0.166930995	0.574105015	2.005110688	2.67852077	1.172061303	16.57133577	4.125645936	2.566365757	3.262030663	0.627568496	2.223203932	5.812940187	1.357025018	4.34251474	1.775169605	1.986397595	3.803788977	8.969460521	0.900340293	3.536430101	5.614949394	4.666923193	5.188322235	1.154410664	23.84157389
14088if_9	GNCLS	5.510716699	7.083672296	6.771773279	7.597844352	9.604880966	6.34864305	6.31198187	2.116225729	0.015351783	3.020976053	1.038334542	20.16399676	0.61307726	3.081590758	1.8052644	1.224875314	1.619612864	1.313594689	0.848899196	0.882678426	4.045026123	4.460721339	7.675252408	6.935181889	4.533367965	8.16408079	1.64512966	0.552076537	7.109226073	5.082209174	5.681351956	6.753631268	0.993544864	5.814286253	0.902878257	1.744586296	8.291772091	0.573801251	2.798858555	1.822869808	8.791266617	3.15917714	4.908103457	6.06922248	2.403985228	5.194598948	6.387636256	9.768222454	2.659649852	2.789444261	5.349055033	1.395903143	2.595770201	1.518590281	1.716776041	4.435403672	0.508305407	6.060744612	4.7078557	1.56489049	1.679206986	15.1955573	8.032563991	1.862605595	4.704061792	1.036165021	4.620563733	8.572319226	1.615292251	4.072373342	1.943749658	0.646018879	4.022571108	9.643128867	1.007474329	5.814723565	9.668424591	10.6550187	6.876812401	1.053740062	19.59908862
14050if_27	GNC12	2.894329992	1.076303885	2.613645956	4.277903438	2.235258045	3.270463998	3.158727218	2.458231568	0.004032362	1.273322033	0.921447874	0.149121073	0.691830241	1.045695897	0.155430383	1.026648334	0.168267387	0.044824588	0.224718636	3.259916703	0.456686643	1.465589845	7.154411905	5.032996688	4.364055482	4.780259449	0.443816249	0.11310849	5.361395293	2.333154334	2.341445271	3.2559176	0.712011358	4.448008856	1.063870248	0.371429681	8.424513833	0.05726328	2.634747663	1.890252933	9.044351471	5.598211297	7.944572533	8.736651387	1.228635887	2.80284938	9.321983335	4.568886482	1.982701914	4.241706424	3.847559895	1.006847868	0.972432342	2.105311958	0.507519498	0.135871266	0.132065345	0.387797138	1.731744792	0.795622826	1.16834689	11.70742624	3.73452604	1.682284729	3.40395796	0.94504062	2.23170533	5.240648445	1.288610229	4.826013108	1.951650187	0.450020663	3.078323016	9.911969384	0.705576126	3.557479531	16.81443137	15.32140921	6.503724289	0.597076966	21.76643784
14057if_12	GNC12	5.261685258	1.136611603	4.352536988	4.782012611	2.607716589	5.247876659	3.852835731	2.227959944	0.011464588	1.533997919	1.052331533	0.129262196	0.74193872	1.44449816	0.608149439	1.859275901	0.370333491	0.047313763	0.310142307	2.068294828	0.33845232	1.84322429	5.868664263	4.756349781	4.004275339	7.233459943	1.098830794	0.21229893	6.742584819	2.112932578	2.287749275	3.944799738	1.550772664	4.797490463	1.716847212	0.377624074	8.026048037	0.110023316	3.191485612	1.449781776	7.573510499	5.87147926	7.326354575	7.986293656	1.622147976	4.48507056	8.742971093	3.260807605	2.124595375	3.258097255	4.54502066	1.528453357	1.392622725	1.249151125	0.477542655	0.094736164	0.057515065	0.423482239	1.020767065	1.44693105	1.506985344	13.14644874	4.561831355	1.961209914	4.60515588	0.902745806	2.032214114	5.488191012	1.612469764	4.312390187	1.692094326	0.628612361	3.003667557	9.060070673	0.848790598	4.021560335	12.55657828	12.2672732	7.741719457	1.041644193	16.40207349
14061if_53	GNC12	0.532466061	0.661793384	3.889612795	2.478487811	2.10085663	2.046256081	3.334779569	2.852429337	0.22030488	1.303230074	0.826331426	0.320755929	1.215751226	2.287528618	0.757230204	1.44382317	0.556377087	0.122416688	0.403613007	1.201169043	0.643352435	2.792864211	5.716451809	4.598349446	2.86853228	5.153798121	1.489427386	0.056117619	5.694745512	3.223615507	3.145017973	4.59515932	2.451350576	4.1595686	2.010613	0.384293641	6.824951201	1.224282972	0.650246909	1.00784989	6.800798009	2.47223524	3.343583606	3.762957929	1.128508829	3.912754649	5.612045753	1.941447699	1.259749307	4.034553117	3.492931617	0.917575874	0.587950172	1.757723447	0.28537161	0.145033768	0.070789824	0.574065488	0.219210321	1.40134292	0.847116018	3.664828525	3.838856545	1.42541058	3.281456568	1.12124778	1.943605646	8.06860691	5.442232438	5.348439134	5.166592491	0.429822385	3.939431688	7.808713312	0.757028864	4.308122626	13.26005144	12.2853781	3.6657593	1.076679326	26.73905926
14069if_46	GNC12	NA	1.143787995	4.873519975	5.203994321	3.842562169	3.313159664	4.45930834	3.209761958	0.410138296	2.471132478	0.521335622	2.228829769	1.101543598	2.350692349	1.680100458	1.206613618	0.653036613	1.049749292	0.733923512	0.309946281	2.197077671	3.826253002	7.140968678	6.326982779	3.125288169	8.601207277	1.490385607	0.233510424	6.99528874	3.534164984	3.732261632	5.015128197	3.236753226	8.165674701	2.730469745	1.494804931	6.747313063	0.490104457	1.774248786	2.787541167	10.57495712	6.9291568	8.166859472	9.769080205	2.306304086	5.832033517	9.139982777	3.661829296	1.854276999	10.32853335	4.774941553	1.327103948	1.185962116	2.356767793	0.723600334	0.180594413	0.128541679	0.691048436	1.065438709	1.161749648	1.371155106	9.418305892	5.426759395	2.283883055	6.28839972	3.043883318	1.931168539	9.02130799	1.900970135	4.973678836	1.812483287	1.542433704	3.068677541	7.384646843	1.07423544	6.372342418	21.22083729	18.57616035	4.448987848	1.47488016	18.55527917
14084if_31	GNC12	4.891120364	0.819201326	6.417119381	5.000772694	2.324479168	5.691994912	4.715490175	3.633546598	0.023881518	4.270843894	1.742688676	0.339552535	1.700723884	3.016157939	2.067170861	2.884957903	0.69837687	0.39091577	1.476221246	1.985555128	2.131514783	3.769496841	7.990636399	6.231658289	3.625815631	13.15165019	1.19844789	1.988355338	9.91250482	3.177667358	2.878439399	4.730793156	4.810125408	6.502638136	3.481669693	0.564994092	10.22599935	0.096505517	1.632909686	0.673644567	8.207971272	2.1135874	3.531969856	4.133800909	1.738259997	5.695829671	12.24554253	2.304377613	2.481615695	4.064228334	5.825602827	1.530467191	1.12509538	1.185173983	0.435758227	0.050671304	0.101970229	0.60428739	0.494554337	0.984845125	0.448992435	7.518100843	5.292118997	1.72291493	5.595124113	1.382982235	2.180421448	10.56798898	2.894398688	5.351342759	2.837362147	0.74036029	3.571302345	9.955608759	1.264134759	6.926609936	3.507483815	2.905244266	6.210998545	2.701797729	16.35059588
14050if_33	GNC36	1.954377422	0.605506875	3.929497784	4.450893408	1.516149791	3.490541706	2.276161577	2.726109763	0.003540388	0.157530578	0.692009703	0.145441785	0.829729857	0.928538114	0.587376933	2.04134747	0.274727087	0.041300443	0.280058828	0.671039605	0.322977732	2.405669158	6.255416311	5.273928649	4.198522517	6.456231693	0.598368456	0.093637896	6.630946415	1.805661843	1.68921861	3.172254138	0.838938623	3.883479716	0.700548989	0.372024631	7.240813919	0.161003872	1.317560292	0.320151053	5.988265135	1.579753497	3.426798247	4.219871679	1.230398844	3.957241842	10.45270974	1.323232024	1.165394663	1.676697691	4.229510973	1.041206678	0.639713033	2.223398856	0.301468111	0.094453909	0.11616933	0.40910841	1.447442298	1.610596771	0.769150362	6.338090721	1.863534273	1.263096865	2.218685339	0.609918801	2.222001942	4.384121719	2.519427967	4.873979988	2.371996659	0.44328863	2.608325505	3.955311354	0.718724889	3.018749509	3.56723542	4.007136949	3.665651792	0.61376994	18.29144366
