Class	Name	MPIMP-ID	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h
MSTs	A145015-101	A145015-101	7.553146809	5.502059579	5.648347723	5.984593912	6.597833464	5.585931169	9.281452049	9.365734962	6.461879308	6.417145139	6.145550285	6.18117802	6.653719666	6.746018586	5.661387532	5.812932555	6.000321702	8.786194052	6.392083703	5.710843597	6.357829606	6.200893327	6.802589171	6.486750086	7.065720601	5.656398932	6.595947071	7.151565864	6.72665134	8.213923941	6.64064631	6.906304271	8.049055438	6.235873838	9.213222741	8.360287458	6.093603594	6.785815408	6.729095663	7.131741683	6.896763746	6.364716492	6.280873035	6.024730158	7.421484865	9.795164892	6.492071679	6.548768027	7.284515082	5.897291499	6.383525996	6.780433109	6.276199937	5.984028478	5.968299312	6.775878732	7.238197598	6.858446075	6.775885639	6.677238403	5.84198335	7.025414092	7.341256526	9.081530336	7.866689016	6.113527523	7.529554724	6.86680244	22.37759316	6.787288897	6.585075286	7.67492821	5.983789782	9.44926873	5.985634993	5.829332605	6.150790965	5.920492241	5.862267732	9.056011111	7.012256304	7.702921217	5.747557028	6.585909233	6.800057852	6.579871634	6.010240368	6.745358845
MSTs	A145016-101	A145016-101	2.064618525	1.518326667	1.634734673	1.621841681	1.768493299	1.553947131	2.985225386	2.652122918	1.568943603	1.584994539	1.998275199	1.859549272	2.556096951	1.887539727	1.607198564	1.621722251	1.655481789	2.028843087	1.483394861	1.511731778	1.717368291	1.413885149	1.859212168	1.669202748	1.384804265	1.230361144	1.36017201	1.5900403	1.502205545	2.009109196	1.369555561	1.464942001	2.088705875	1.641149415	4.060130926	2.479132576	1.528162298	3.098711929	2.977826942	1.742091627	1.822833721	1.324148921	1.840538161	1.135251051	1.720612051	2.345734804	1.626163198	1.160875303	1.617013348	1.208299724	1.356349637	1.110261494	1.086818088	1.050588476	0.826403268	1.376316286	1.248760531	1.326679268	1.533132322	1.66361049	1.850417774	1.796090426	2.131555583	2.736414579	2.677611415	1.560581767	2.188960426	1.640550884	5.317041121	1.483238137	1.682609484	2.333616691	1.592002861	2.097050419	1.302925384	1.034201658	1.360622231	1.304560203	1.510028925	2.263682786	1.410980292	1.745440863	1.199152619	1.69199561	1.597356512	1.456289607	1.024171064	1.045906184
MSTs	A147011-101	A147011-101	1.877738031	1.46909766	2.007679698	1.46947176	1.415229485	1.38113858	2.479323503	2.193358092	1.486946629	1.634195502	1.736874181	1.697679779	2.479607995	1.887994804	1.40767584	1.319892376	1.797727608	1.836976088	1.444674061	1.349823734	1.84793645	1.165172277	1.731810249	1.664470782	1.214568258	1.037516375	1.135180843	1.365684827	1.530425324	2.159930456	1.286698021	1.500360627	1.859624409	1.455056564	4.253584413	2.404864571	1.760915713	3.125133838	3.336297413	1.297631551	1.460665667	1.272459824	1.77922519	1.016675914	1.371618417	2.566407299	1.443442302	0.809267926	1.398352492	1.111865926	0.929753568	0.652268564	0.876784009	0.618037067	0.551724671	1.372253142	1.076278465	1.017071217	1.515426396	1.401130349	1.710394909	1.758362145	1.880574864	2.80225283	2.206462892	1.452356189	2.105373581	1.348011013	4.567469964	1.186467079	1.533593826	1.877719058	1.500348964	1.74472146	1.130056329	0.918314423	1.023460422	1.153693348	1.508722685	1.90778439	1.309759126	1.272722953	1.129517087	1.742405434	1.627118571	1.007107008	0.863486856	0.6600867
MSTs	A148006-101	A148006-101	3.449323409	2.514259735	3.224956773	2.692578252	2.803282967	2.778441061	4.886339273	5.296953467	3.360105652	3.866722951	2.825766106	2.933604021	3.027124818	2.626855604	2.415729738	1.715744467	2.474052357	2.445306939	2.30409719	2.432873885	3.599289315	1.979080944	3.07637564	2.544357469	2.2545728	1.61990417	1.818679531	2.705801367	2.537974511	5.409560412	3.766900888	3.882271293	4.707883165	3.165166873	6.079332935	5.702399089	5.221709592	4.837150941	4.335323466	1.354423977	1.625876938	2.266248134	3.435156129	1.339702578	1.945341376	2.933385964	2.273465886	1.338763725	2.635060687	1.923155048	2.071470595	1.16522674	1.835994898	1.46753622	1.246948199	2.40410064	2.060947828	2.194435921	3.155968588	2.681506081	2.984589603	3.316910639	4.204029746	3.257491528	2.345185525	2.861395551	2.230583309	2.762781941	7.898211156	1.932340374	2.750367643	2.167031901	1.900669132	2.521372767	1.37968976	1.168132222	1.111441828	1.433838099	1.540748734	2.46762056	2.15390625	2.2020676	1.889618646	1.950584808	1.962932344	1.109052811	1.390066637	0.93544019
MSTs	A155004-101	A155004-101	0.214795307	0.195148136	0.221001232	0.328560885	0.298289647	0.307241901	0.256045943	0.503717151	0.355423985	0.242860631	0.534869981	0.450742758	0.597046535	0.602352649	0.560374528	0.781969541	0.573925887	0.87642586	0.544067615	0.619149224	0.304424805	0.431175303	0.316173521	0.26511351	0.50017336	0.177657011	0.526123583	0.517457523	0.672164674	0.250939754	0.531572952	0.288816915	0.371827457	0.187392244	1.098158849	0.74853285	0.570527368	0.726242771	0.784315695	0.891635231	0.98792229	1.463020172	1.550670894	0.748897579	0.718112483	1.007526002	0.71805674	0.720267169	0.529733062	0.468201854	0.579064657	0.590981179	0.689750162	0.540952264	0.220597347	0.410926778	0.546741512	0.488729805	1.414083256	1.218216714	1.322715021	1.18450195	1.26137114	1.333024351	1.015497451	0.96488161	1.244600532	1.214452626	5.88129021	1.279028963	1.065134288	1.237869469	1.368716335	1.389898446	1.152850413	1.195300145	1.134549062	1.228426036	1.049628619	1.614899659	1.470366821	1.331007286	1.03323817	1.028615002	1.096939441	0.907346948	0.897448915	0.899883365
MSTs	A157008-101	A157008-101	4.7119373	3.193100217	3.697010265	4.200451902	4.043822624	2.816376599	4.1244454	5.469895528	4.378194692	3.028030972	3.491517049	2.783390073	3.788322655	3.835370704	3.104066824	4.055033465	2.370476622	6.183237248	5.850591657	3.531590443	4.099713244	4.019784646	3.154240735	4.040571427	3.72237324	4.760023917	5.563901192	6.52987315	4.581184599	5.721697815	6.304724505	6.304478221	4.619834187	4.974748257	3.110188671	2.844083617	3.166441444	1.96510779	1.91315238	3.549019042	5.223838273	3.281654108	4.777197695	4.093722919	3.931425426	4.658626957	4.182651961	4.022067328	4.36205621	5.075592618	7.102736876	6.048190703	3.277074287	4.290688651	4.289013772	6.253572252	4.988697154	3.539960288	9.634682349	8.117428819	12.42752303	11.65343389	7.618035103	5.387347783	8.416600567	7.598754595	7.885466066	6.882240646	27.32876278	7.587471805	5.134016544	5.132738288	4.932147453	7.000053743	7.668077401	8.830003449	6.050074591	4.631526534	4.238847292	5.006460449	7.15970501	9.671718007	4.4719835	4.615902798	4.04975749	4.638406211	5.783748802	5.518453406
MSTs	A157012-101	A157012-101	3.853802487	2.133011447	2.29673563	3.028052577	3.593344461	2.547361791	2.982836751	4.056179512	3.173159846	2.105985249	2.98930677	2.153962881	3.379562083	2.684982064	2.954391111	3.818314815	1.861484833	4.546035579	3.877586453	2.653750027	3.822817897	3.340514387	2.395978738	3.039644876	3.456639379	4.234958401	5.03747794	5.665025561	3.435794109	5.033812421	4.731806463	4.964615467	3.7435957	4.183839592	2.573589764	1.936251558	2.213214896	1.831091778	1.529215853	2.703379777	4.226392195	2.191124017	3.447125195	3.951689055	3.107118935	3.221098984	2.942144519	3.156802031	3.616111443	3.387848983	6.697960347	4.62173999	2.751796335	3.811907822	3.726049657	5.600553019	3.421161205	3.326884933	8.607669287	7.888579162	9.884211889	8.108442471	6.164613504	4.766301762	7.217549589	6.56107705	5.112496737	6.055117632	21.36413017	5.528071605	3.99797418	4.621592542	3.955373558	5.63686541	5.980910402	7.695477084	4.246250077	4.030560259	3.354258149	4.42342615	5.692481523	6.720210453	3.343506621	3.940421414	3.331668249	3.29034858	3.911792415	4.947483038
MSTs	A159003-101	A159003-101	2.228195866	1.498083165	1.512187447	1.718050862	1.845327633	2.187878571	2.255362867	2.843133236	2.016439222	2.509242022	1.77592818	2.3335019	1.820235845	1.878283104	1.843944629	1.897016453	2.04073162	2.755895384	1.883979427	1.173491374	1.985684561	2.218310465	2.129448293	2.030221649	2.332263122	2.079191612	2.292528585	2.689737588	2.201699169	1.80510747	1.027925338	1.244912652	1.195372438	1.183472589	1.518913382	1.304616386	1.104574347	1.202200074	1.356207546	0.942715347	1.400690637	0.991280744	1.37019593	0.987819355	0.90964814	1.155453152	0.764415454	0.772557553	1.288250647	0.755039471	0.782868661	0.944003972	0.897411138	0.826704765	0.50350664	0.704038316	0.700092395	0.72885579	1.447519147	1.228775234	1.125390925	1.318944731	1.131894852	1.336716719	1.183021042	0.996661014	1.069265199	1.071094886	4.034723415	0.894811935	0.826385866	1.198240699	0.807531238	1.314673104	0.894049242	0.571931216	0.614316466	0.785726309	0.880600663	1.55085614	1.103529471	0.956559364	1.047477548	0.913862899	1.071780453	0.594252332	0.796264732	0.653934614
MSTs	A160001-101	A160001-101	4.912124146	4.550959433	5.262885951	4.640971089	5.566190814	3.33549015	4.24177475	4.019819525	3.851896368	4.132872342	5.702977752	5.430027547	5.07922746	5.133695492	4.719588065	5.981230478	4.891861383	8.621299448	5.944443842	5.322770767	4.870521328	5.996232007	5.858457604	5.665765004	4.647866928	4.830050534	4.937530629	6.025494614	6.118371083	7.304207515	4.983970751	5.014290478	5.135067254	4.307210375	4.489918883	5.686671951	4.485933801	4.111650213	4.564080926	6.55958672	8.134352673	5.485122322	7.280104093	7.7826521	6.639523074	12.79939024	8.125312356	8.378168424	6.992396603	6.256153844	5.836820097	6.600506082	6.676911922	4.050173012	3.280728852	4.206698533	3.606715307	5.072852934	5.094367785	4.457334861	4.562296776	4.775554015	3.926853522	4.261516545	5.18675033	2.720645451	3.475072185	4.264783538	28.12696458	5.464391925	5.25213626	7.898319789	5.672275926	9.494134994	5.043839686	5.444456302	5.501296759	4.612067215	5.551716864	6.288544221	6.986653181	4.544543561	3.934221387	4.202994729	5.080027794	5.678362927	3.733263512	4.713240996
MSTs	A160018-101	A160018-101	3.863443554			2.997371668	1.813317451						3.873860639	2.159345983				3.579207021	2.470923819	3.213881315			3.397255977			2.689637008	2.601544435	3.237605231	2.356875204	3.110415913	2.197615796		2.575018049		2.394873491		2.208939199					3.039513003	2.412829226	2.578257894	3.144384206	2.970009683	1.862800436		3.04837654	2.058628645		2.645850058	2.156120865	3.005476848				2.764196597			6.37607751	5.101287179	4.632906607	3.676560364	3.297263405	3.914476629	5.139087205	4.255719245	4.134214258			3.234890007	2.754259972	2.850878875	2.189784815	3.939681533	3.415755607	4.464524052	2.781097941	2.620980704	3.319744246	5.157643289	2.905668119		2.115009428	3.31421349			2.578983576	
MSTs	A167004-101	A167004-101	6.833673054	5.380907211	4.463508404	7.485404634	4.912902835	8.497366659	14.75129419	14.8106451	11.99388171	8.176653188	6.252817501	5.553206729	7.614558942	8.444704921	3.362602948	8.005579343	5.751546948	12.70105728	7.190781402	5.154486689	10.23640955	7.714797267	6.030664332	7.483585534	9.877278186	6.251668973	7.739838386	9.096637227	7.427346074	11.12805581	10.74933004	9.026492018	8.982251785	8.022026768	9.256823014	8.043699712	7.406043711	4.27891194	4.113073283	5.352816206	6.137018769	6.057723762	8.207811692	7.040785989	6.715618207	5.553772966	6.778381748	5.965798767	6.428667173	5.540194521	7.422739701	6.445931421	5.324794367	5.007859958	3.769709377	6.247370543	4.580150607	3.247331016	9.76391913	7.773359505	8.972174159	8.866007013	5.424775363	5.560612061	7.787794083	7.768997644	5.192925203	7.112297314	18.09796372	5.391771383	5.04511365	5.83120305	4.54064395	5.820119174	6.593419544	5.194162813	4.051284035	3.294074748	4.120350823	4.772731008	6.541378834	4.108038956	4.608571148	4.535822011	3.451610684	2.57636198	4.472272544	3.404737813
MSTs	A168017-101	A168017-101						3.5950962					2.950874504																		3.89751561																														3.564162788																													
MSTs	A170001-101	A170001-101	0.780564757	0.798869118		0.687094523	0.788017514	0.974067151	1.28146336	1.244282987	0.971988696		1.242320208	1.163612213	1.266600581	1.563056801	1.277774939	1.73668691	1.275450681	1.924359993	1.076372552	1.138372801	0.703815033	0.861685247	1.0259977	0.92866837	0.817576726		0.775386142	0.8538682	1.011462008		0.62628082		0.747589564	0.614304709	2.063236458	1.721812133	1.500436561	1.402684525	1.235546506	1.655461492	2.064384618	2.04230487	2.940495446	1.696754527	1.553510732	2.192490016	1.484131395	1.57902019	1.251290305	1.216757501	1.140778528	1.221299436	1.038462334	0.817686273	0.467601593	0.943690424	0.801339737	0.848086129	1.097488932	0.860806494	1.119050074	1.071236073	1.096177148	1.821997792	1.459250191	1.348059582	1.394871245	1.248799177	8.643974183	1.899090377	2.139741336	2.916575896	2.406977005	2.552203453	1.934509685	1.763521644	2.000766937	1.812753567	1.710907059	1.639718861	1.891218428	2.10208329	1.365552835	1.189735069	1.441466312	1.064334406	0.885567205	1.142873382
MSTs	A171003-101	A171003-101	6.633031465	3.892057147	2.961542004	5.674347736	5.344128084	7.637082471	9.636226882	9.960896591	8.076194587	5.341535481	6.34985538	5.098215793	6.394440904	5.107319492	4.054962955	7.174340563	4.3967886	8.279134377	4.441899435	4.294367015	9.083477486	6.174694217	4.554371865	5.394091715	7.729684819	4.475806488	5.831801546	7.919192257	6.260377013	8.985159243	8.337127996	7.286552889	6.977736792	6.317439778	7.261929533	6.075605453	6.015065991	4.612685438	4.21849269	5.236169076	5.451571292	4.337464855	5.900047176	6.42266004	4.770629288	3.923903258	3.986182597	5.105463029	4.727371946	3.620946055	6.743095553	4.850038525	3.929259722	4.03990569	3.30505318	5.096503898	3.006842063	3.57337649	8.082951639	7.179323222	7.010993987	5.845782833	5.216751697	4.382775383	6.974696789	6.694059932	3.522148404	6.018176844	13.82305447	5.75334111	5.029105829	4.933284308	3.710706266	4.626153139	5.369128435	4.750117858	3.122196941	2.672968262	3.516526432	4.192998025	5.082888145	3.044366644	4.279601235	3.869133479	2.71622534	1.859564294	3.290928357	2.607834588
MSTs	A174001-101	A174001-101	1.819045262	1.533538287	1.636045926	1.990870398	1.672976973	2.926507058	3.062808488	3.898440893	2.565601681	2.897988212	1.59883555	2.133077528	1.941389129	2.53122324	1.826640781	1.570949025	2.017381823	2.814252031	1.871553034	1.433609432	2.140490158	2.399806692	1.971081348	2.227585895	2.484741258	1.896722493	2.456698041	3.057522439	2.420042023	1.491001865	0.936959214	1.366411382	1.030258666	1.14576598	1.49857492	1.225158482	1.099436193	1.222539926	1.107992989	0.869836584	0.868098241	1.035511572	1.693028491	0.877588524	0.80518223	0.819071502	0.823859366	0.704920177	1.06392253	0.727685527	0.970423778	0.775638274	0.748341395	0.566287016	0.602880631	0.825455431	0.55260676	0.653851091	1.342237079	1.06429034	1.560004528	1.499685944	1.064154052	1.250095441	1.31605397	1.111848138	1.181963793	1.26197294	2.575301041	0.630313864	0.714415835	0.995811013	0.703345544	0.709383548	0.789520664	0.638197002	0.543399037	0.643188098	0.794179329	1.108980524	0.792459594	1.012615515	0.690488549	0.707269647	0.73857471	0.670839749	0.619191041	0.821464436
MSTs	A174005-101	A174005-101	1.041132272	0.225958003	0.177057242	0.775983252	0.448096327	1.852130389	1.408232248	1.724817324	1.542220228	1.653834804	0.76099044	0.814013081	0.563793517	0.702233297	0.22184485	1.260774109	0.86847113	1.480351437	0.743264501	0.921459326	1.941798914	1.434820375	0.880503005	1.086533125	1.759959366	0.995202823	1.227704891	1.481320527	1.277165542	1.689148123	1.623347251	1.416310644	0.95936432	1.31747614	1.138608051	1.802443431	1.507171839	0.67941573	0.586325395	0.989761613	0.298804585	1.372761566	1.911354767	1.510228592	0.848471943	0.670886235	1.342086423	1.229517515	1.356968191	0.620235449	1.406879464	1.163101467	1.253873002	1.494422577	0.869286612	0.649715591	0.58446251	1.061405951	1.744155675	1.612973054	1.245701852	1.585682617	1.004433163	0.716194192	0.739802177	1.184279242	0.608324192	0.858008752	0.664696869	0.347822737	0.319946504	0.544453774	0.399228783	0.602061197	0.721103935	0.428769571	0.262378577	0.348251103	0.874054675	0.85372122	1.244152422	0.829166486	1.049303172	0.801367477	0.597217656	0.398109389	0.753351057	1.015113562
MSTs	A175008-101	A175008-101	0.495280452	0.308242197	0.385573047	0.590697061	0.325246786	1.211147266	1.23900791	1.36981708	1.374385656	1.191924782	0.361038524	0.259115099	0.800570082	0.733370571	0.257514963	0.695264664	0.50803208	1.513233575	0.760602992	1.094350195	1.165067999	1.13529139	0.848465692	0.756662308	1.345314604	0.939694303	1.280288831	1.342419586	0.981612025	1.759295476	1.44480816	1.214327714	0.737977053	1.280295612	0.842064368	1.740617474	1.305207999	0.619920102	0.73426324	0.411316672	0.400623767	1.375271722	1.632401824	1.208974471	0.608469979	0.75933356	1.146598142	1.004853612	1.283995477	0.604293982	1.421208958	1.189020719	1.18396556	1.173216707	0.792979674	0.61229166	0.686528724	1.133431305	1.242836568	1.381090083	1.278545747	1.275943969	0.963141202	0.569045727	0.374964292	0.922191222	0.407338433	0.817908553	1.314963807	0.249728761	0.321792218	0.554536734	0.494023572	0.729319087	0.644702957	0.392386911	0.231162734	0.339084097	0.534968429	0.842562783	1.200298292	0.802349685	1.097754318	0.543881352	0.507269674	0.373240098	0.692406285	0.776579046
MSTs	A176001-101	A176001-101	7.527820184	6.844816338	7.587435597	8.370711287	8.148633231	7.923475177	8.963758711	9.934039247	7.337162969	6.371384521	6.806272642	7.603509426	8.317157929	8.39373837	7.295257708	8.01880218	7.736886447	12.60218839	8.137567803	7.142041388	8.504835012	7.751193841	8.355703298	8.806407586	8.46696677	6.917421952	8.005791854	9.522450487	8.732670803	12.83661094	9.127809365	7.935844039	8.15943617	8.624207383	12.83614747	11.07848238	7.690303151	9.020722835	9.061796739	7.911408995	7.85860798	7.032558853	10.08011799	8.375154028	7.973856249	11.72409293	10.79456768	9.46454693	10.57820832	8.302748981	9.805265097	8.330915347	9.026071237	6.703385707	4.843426621	6.598622859	7.163224853	8.064174053	10.92968284	9.504591359	10.05907553	9.58768232	9.206924116	13.11444947	12.03376786	8.031052791	9.305929217	10.225336	31.93533636	7.574521196	8.796084047	10.69461758	9.037229046	13.22932286	8.977139711	8.334195997	9.798658066	7.738254796	8.962257336	13.85128685	11.35055955	9.782715297	10.29866703	7.330751003	8.061976285	8.307222018	7.817763295	7.304712548
MSTs	A178003-101	A178003-101	0.34446919		1.11869121	0.538437093	0.598623515	1.216704162	2.615968236	4.329609248	2.593757396		0.575087554	0.525535151	3.469057254	0.642252912	0.47086835	2.30996589	1.316074008	4.349875054	0.873532085	1.476854631	1.095970093	1.486526207	0.693051212	2.142221258	0.442124802	1.026364008	0.684668881	3.227194257	1.518785043	3.594837542	1.473498745	2.5636091	3.454443533	3.085005894	1.779970748	3.619427701	3.372410725	3.818696131	1.606259869	0.434241425		1.638053353	2.761043483	2.18509294	1.248263458		3.071292153	1.912998684	3.081113408	2.275301644	1.67108139	2.004271529	3.071506706	2.630251229	1.606764172	1.453944735	1.157853388	2.295016509	1.115435312	1.047961904	1.556415276	1.968176769	2.394366125	2.821242238	2.848583085	1.44885407	3.391486475	1.618282532		0.411161342	0.639029206	3.507030999	2.543261579	3.686597404	1.774099462	1.406995698	2.86700708	0.968462302	1.435840599	2.334906676	2.238884445	4.391245875	1.669511465	1.589837145	3.352239807	0.865724228	0.894882369	0.748092461
MSTs	A179010-101	A179010-101	5.802335305	4.723480867		4.528120263	6.611530098	5.304570678	5.383536051	8.811623841	5.867144479		4.81144373	5.1022951	5.310328877	3.624790112	4.450516373	4.797347468	4.165884743	6.053131622			5.845176718	4.120571181		5.549171947	3.968889461	3.188955452	4.036909792	5.14682395	4.248029476	9.834502098	7.696993858		4.348538499	3.488450672	5.995254902	6.513495398	6.730980662	5.725472823	5.184420286	4.271662121	5.251357108	5.436838499	8.435748699	5.082845217	4.489252639		5.668888615	4.153699105		3.710878848	4.149506751		4.161209418	3.140083103					4.435041965	4.191588875	5.361965519	4.490865849		4.543219711				4.762383395							3.94488529			5.633784787										
MSTs	A180002-101	A180002-101	0.288992689	0.722233826		0.328717853	0.378552535	0.993708411	0.393233248	1.693023333			0.251262221	2.284666915	2.361978683	3.849765858	0.285819702	0.487398223	7.273601022	0.541637391		0.296308453			8.115985563	5.811296839				0.406567481	0.301446031		0.296538513		1.819332384		2.707741228	0.357410102		0.238662238	3.74826939	0.592503448	0.663439277		0.572944148	0.687324297	1.51674648	6.267716487	1.033016649	0.71158065	0.486884363	0.385020964						2.956073947	2.769416535		0.393980158	0.433029168	0.577659057	0.456404896	0.520230598	13.70968773	6.161063674	2.224974879	9.423953342	0.429824506	4.563078306	0.689292472	0.257018859	0.339752741	0.45036779	0.803029603	0.663963215	0.391642889	7.247490684	6.499302338	3.074613365	8.572741361	0.442734623	0.42949198		2.909249091	3.657007347	7.096597306	0.746150087	0.292663683
MSTs	A181001-101	A181001-101	6.39704518	6.085439249	6.474247639	6.600227056	6.993803259	6.813046103	7.591712263	8.539933002	6.648849078	5.982287785	5.413029222	6.186735598	6.288044434	6.713507368	5.243132583	6.527750412	6.841252315	10.08422638	7.199100724	5.680431295	6.39983305	5.761793224	7.521983444	6.473404572	6.048900416	5.568670742	6.213574338	7.328497735	7.172424118	16.11763698	10.2448114	9.410679562	10.14670986	8.634732804	14.5947897	12.78999631	9.55792228	10.27264608	10.51653712	7.574362514	7.384764734	7.977543577	10.08031207	9.257769531	7.520678174	11.71895078	9.261564031	9.905396531	10.01784381	8.879963344	8.964027463	8.628220859	9.15290327	7.61527156	4.999114594	7.183239984	7.238540289	7.921443293	6.23134256	6.348628468	5.968153207	6.269407243	5.743231759	8.838977714	7.31409563	4.986158672	6.474190633	5.69246981	19.61255486	4.933264054	4.935187172	7.723304648	6.370690443	10.07009432	5.598949016	6.164116082	6.309871346	5.50842008	5.763351866	9.872108012	7.53062346	6.04646462	5.693756452	5.067586784	5.506435632	7.1613222	5.793374312	5.312867434
MSTs	A182009-101	A182009-101												1.214326086	2.296580846	3.102028772			6.911868368						9.850962354	6.2325073									2.592567042		3.188085438				5.127172754						2.416223818	8.95285609										2.077641668	2.465955758							13.70968773	8.529256889	1.487259494	10.42180931										7.579545481	7.385877257	3.835125136	10.25956152				2.772634662	4.346341611	9.034684751		
