	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16007gf_18	FAR36	2.729385455	2.955971093	6.904076656	4.283161162	2.237131491	6.848888905	8.416914864	3.8815124	0.164705098	0.532213703	2.911561232	11.21464626	1.120751352	8.130032175	0.401362572	1.089638864	4.060723431	0.294009017	2.120485845	14.35032347	4.682854133	5.262868278	8.328343505	6.750419129	3.990476923	6.132529804	2.511300513	6.338240348	7.997742425	4.85806541	4.915269017	7.986704008	5.29234298	4.382619232	8.765998386	1.279720906	11.18813831	0.056598432	6.417307193	1.011817632	4.452785759	1.308757705	1.969275944	3.039752962	1.650180029	3.295775792	0.901540412	1.024413492	0.45369551	2.135539979	9.486852052	2.025180552	0.24965128	4.346627109	1.456564389	15.96720759	1.427544056	9.940305439	2.356360644	1.928095928	1.902742547	35.92837543	7.223808665	1.316116904	2.078909698	0.267954503	14.40576693	8.331068496	2.187484985	6.47591097	0.92451355	0.746731552	12.9116396	7.750379577	0.529732652	2.905842658	7.46449225	5.943542682	1.35299813	2.726912375	22.35693051
16010gf_18	FAR36	4.360072442	3.629310275	6.87360142	3.623294497	12.50903341	7.741926394	7.172406543	3.803149977	0.35460815	0.86175492	4.019414535	14.72173338	0.938439937	7.606276444	0.459559302	0.950932823	3.636123914	0.678305824	3.543236946	0.181075646	3.55100999	2.523792789	6.511319789	5.209986443	3.75428861	6.321075745	2.846630859	0.965631224	8.350523024	6.187077477	6.430144669	9.004933162	9.352803651	6.390604027	10.24854229	2.085717384	10.43537027	0.347952358	6.291870188	1.903840583	7.034096778	2.424524362	3.479480612	3.982002543	1.425177311	4.220881483	1.58331443	1.048736984	0.637738482	2.390131431	4.06080551	1.457886158	0.70291623	3.766133501	1.868085901	10.26701778	0.794754256	5.90074353	4.278183201	1.671955282	1.962792256	25.90848899	11.36839274	1.785220662	4.029661368	1.455580143	9.949326896	10.46222893	1.989434448	12.71188096	1.970377151	0.423172423	17.26236749	8.906849478	0.532920894	3.979485107	16.41523151	13.2494735	2.308860545	2.444155803	21.8082793
16013gf_68	FAR36	2.404216731	6.062651958	13.18866165	4.413802265	11.16267314	8.431946848	7.050461371	3.151541344	0.066125325	0.996406703	2.36443735	5.23037868	1.201062983	6.844260693	0.45791564	1.124371123	1.904739276	0.319144487	3.335110987	5.690604589	3.389446413	1.817917849	7.854796125	5.442568	3.936356422	7.702347183	5.814535083	2.842607062	6.52785148	7.458940844	7.66978654	12.05850904	12.8093429	7.280049886	NA	1.027497156	8.624127252	0.559636193	6.143875377	1.327167056	5.591461812	2.009078339	3.129057424	4.030853151	2.312335766	4.578561248	0.688819703	0.761037652	0.982011782	1.80082745	6.541090788	2.01834593	1.129438731	2.686560934	1.898052308	10.96229043	2.522963968	12.23203276	3.031792012	2.56362109	2.911858023	20.79350603	10.1927165	2.309447056	3.70110513	1.129503617	7.584115995	9.649822221	2.774372562	9.623851641	1.872541601	0.900861674	20.57563738	7.184782328	0.468463977	4.259396563	14.55156555	10.5309208	2.029142193	4.720663664	23.06629434
16013gf_53	FAR36	2.797390322	5.769632903	9.987658648	4.299178239	9.20428479	10.78258522	5.472282999	3.909326799	0.062643511	0.758272391	1.759362576	6.262537964	0.688980385	3.776731838	0.219565569	0.460041825	1.555723145	0.26606425	2.059615258	3.757368205	2.340299776	1.421103229	7.103570798	4.967988295	3.660943436	8.903901983	3.32937568	2.663041126	6.8152482	5.64443951	5.545847213	8.709059976	2.986901984	7.625600192	5.237792464	1.163130119	9.866432595	0.344684864	6.307115674	2.064803092	6.043096668	2.236965237	3.465247032	4.265439308	1.588519851	4.00307863	0.808455821	0.680184899	0.735478886	1.991705074	8.080638471	1.789922266	0.567604583	3.262455712	1.359440877	8.338225778	1.001060277	7.263106922	2.005406453	1.532111786	2.559957492	27.1573681	9.806341011	1.274604303	3.701994544	1.184970781	8.491856781	6.826652978	2.64228347	6.757897794	1.846630317	0.984803101	14.22520956	5.829246808	0.564676853	3.956476555	14.58316772	13.00083131	1.729100549	1.660629501	18.34349558
16018gf_48	FAR36	1.581423113	3.171727169	8.075854159	2.468376593	1.814000771	10.66227242	3.953838237	2.615924741	0.124414275	0.36180303	1.228229713	6.309448262	0.578911663	2.95992124	0.149952339	0.457079248	0.818958506	0.246911959	1.079509923	4.337454332	1.410546959	1.397046595	7.716287355	5.634558093	4.802132925	8.883906955	2.00980947	2.911641654	7.093272091	3.745489004	3.980957516	7.512392527	4.054728262	4.856530552	6.617273658	0.113751666	8.026539917	1.686405041	8.562470799	3.288730028	5.015466643	3.142318779	4.108106626	3.928017806	1.685866936	3.245641575	0.757200269	0.515758996	0.650638611	2.289656881	7.689331963	1.562196359	0.840987827	2.221241363	1.933235035	11.53886281	1.405266674	5.807120725	2.031720323	1.402810397	2.037943729	20.83702493	5.111553186	1.220597388	2.771776017	1.237070655	7.314605256	5.786057262	1.561000792	5.75177491	0.609043431	0.47280347	10.21477689	5.152773563	0.510243616	2.533966022	24.14564803	22.76980964	2.954620139	2.876055855	20.88871914
16007gf_49	FAR60	1.905442735	3.362757709	6.103672457	3.387391968	1.96999913	5.95667559	6.157605115	2.889435903	0.003123055	0.324222539	1.761063846	6.195471932	0.809021539	3.328072947	0.424531503	2.378695893	0.831591401	0.222199801	0.701442523	3.744849189	1.758339188	7.448097631	6.802410261	4.886519652	3.806551626	8.225870834	5.6455528	1.744697919	5.378283004	8.79374282	9.781088241	7.539452462	1.113231007	5.659019	2.711067288	0.122693066	12.38364255	0.526050936	1.140759795	3.099290006	5.065578861	3.763910299	4.256745103	4.194124655	2.411488556	5.400236321	1.664188755	0.65730503	0.566971969	4.857730888	3.89443524	0.62658271	0.32905906	2.813618263	1.368719156	8.235822692	0.646473779	4.441456741	3.031133692	1.449576617	0.477231101	5.144773755	5.919604419	2.183563618	3.521650057	1.264799943	7.976269469	6.816182528	2.676075704	4.143171001	3.549068406	0.4013645	9.833737084	5.399147186	0.571200153	3.530055068	25.03340608	24.26550812	2.48639808	1.462573508	20.09340271
16010gf_49	FAR60	3.17227917	3.458344223	8.468941459	3.478938853	8.844933416	13.97626382	8.640323681	4.317605676	0.078488648	0.788248898	1.477768309	11.12933455	0.860681623	2.618135763	0.455007743	0.986914528	1.956688458	0.827709452	0.637498286	NA	6.087664874	2.437247191	7.338013141	5.530857347	3.647074312	6.018235719	4.433959694	6.671506228	5.821322903	16.09502811	16.88972268	12.24552017	4.077086542	6.388673065	4.625692443	1.951116567	9.492058699	0.413294914	4.576811039	1.336301299	5.162782702	1.522892091	1.882216185	2.76370738	1.469932638	3.906003767	0.999060573	0.922229163	0.410065271	2.31513288	7.184561742	1.451684743	0.462251845	3.121104212	1.300341209	11.37152868	1.025725621	8.169932691	3.665751712	1.661052841	1.81387192	31.41818044	9.289854971	1.53175099	2.769342149	0.897742156	8.469758061	12.27514052	1.908036302	5.081616831	1.863699623	0.646221724	16.75237205	5.193342486	0.425296009	3.229708549	11.81517797	8.81751903	1.46390755	1.151672927	22.62659219
16013gf_39	FAR60	1.92432356	4.191714659	4.003858427	4.326827679	2.072471799	4.474757112	5.727403206	4.082315994	0.003209843	0.463727494	2.01129384	5.419835913	0.599755949	1.392577197	0.743210781	1.135639756	0.995194358	0.148422767	1.264619305	3.742396485	2.661758773	2.075063879	7.268433872	6.0224797	3.467527117	7.893755305	4.85577788	2.009051182	7.103657752	7.459466923	7.571190879	6.024365157	1.165319014	4.948170354	2.525942394	1.195004341	8.326932999	0.633354609	1.043576381	1.674887445	4.216640988	2.598477366	2.445864562	2.745706126	1.58967343	4.50107115	1.171317291	0.639406978	0.774261708	3.071982468	3.566600172	0.78583187	0.194035678	3.342193638	0.984517885	3.307107515	0.373569097	3.228279316	2.549145833	1.932803111	0.399365179	6.526654049	5.284808885	1.508296604	2.434706208	0.931345772	7.05592304	5.685905061	1.415673655	3.310555858	4.462083447	0.345578319	8.479626148	3.372959545	0.438838444	3.367733255	13.26151466	10.02939417	1.687682793	1.211683767	17.1154273
16018gf_34	FAR60	3.959457683	9.139722262	11.86572524	6.292613892	16.35634373	6.339411634	12.39334518	4.867640293	0.004482299	0.739437507	3.022034618	9.007169806	0.780827365	4.324674404	0.559638146	0.741366659	3.330423835	0.436519657	0.627286332	3.163256022	2.433702586	1.843988761	7.710512033	6.706608356	4.725454374	13.78050822	NA	5.816019625	7.778769782	15.6078641	16.59194445	14.49707935	2.327420372	8.003044753	2.392183579	3.795459824	10.69528011	0.293984329	0.802310486	1.2530116	6.311328099	2.714787576	2.528954884	4.272351556	1.466416295	4.743728256	1.305130935	1.502047565	2.922538709	4.247145007	3.22663969	0.955117854	0.89369948	4.151706861	2.051213768	7.813844005	0.313548693	2.978201279	7.970408125	2.701915117	0.453146208	4.288392145	13.23060844	1.874930282	5.208889438	1.682817043	9.595887605	14.81379571	2.829969321	5.857695817	6.438969707	0.40475282	9.504553083	8.643091614	0.48845283	4.657999879	8.02879267	5.927246694	2.74389049	1.823241393	21.4493029
16020gf_34	FAR60	1.281901933	1.892229292	4.216103075	2.137172747	1.774877039	2.802571393	2.462578784	2.548946356	0.142441928	0.242834261	1.506846558	5.550282599	0.463183681	2.978269927	0.285431813	1.002957583	0.820402018	0.398317515	5.338729396	7.723644242	1.872029626	1.781330903	6.750567777	4.375431545	2.988177581	6.775753398	1.208655271	1.623403803	5.789202655	2.993645279	3.131618809	4.178622188	0.850292976	2.881046577	1.646219563	0.561418123	8.087955661	0.189771331	4.091667568	2.058904157	3.601948409	2.151340758	2.565944908	2.269350501	1.254591218	3.73859488	2.861719136	0.395070177	0.565281929	3.150808564	5.02591807	1.203694415	1.224757066	2.057203053	1.103698526	1.90091572	3.110352236	3.102372641	3.111163575	1.873289857	1.120616507	13.70761713	2.758186734	1.303481566	1.671943682	1.082590103	5.92724202	2.915593096	1.783082031	3.118194532	0.829544098	0.439128431	7.457342371	3.073056977	0.326418989	2.254492951	22.58464649	18.21461602	3.016617594	2.252537393	22.39490585
16007gf_8	GNCLS	3.71871888	2.363241609	3.937476903	15.28075098	5.021010712	3.212323742	6.082583234	2.35948814	0.179805097	2.368421601	0.510599859	4.034899884	1.105453081	3.419654699	0.491263511	0.634070607	1.007172075	0.530602286	0.480996586	0.351886221	1.000354294	1.551772489	6.053649986	4.794869494	3.999422887	5.823616339	0.6916756	0.383950853	6.188890724	2.589094674	2.52575744	6.584508146	1.119249294	9.532882791	1.539685952	1.372274537	14.06387476	0.334270141	5.717615328	1.376666371	12.41692029	6.675343893	9.684144928	10.56950686	1.595687622	3.755955336	8.955473211	5.256203156	0.569233633	4.457535593	3.905046551	1.272366075	1.97682614	1.792797013	1.16877453	0.445045517	0.624459506	0.363765415	2.553031877	1.291415333	1.762667284	35.78621125	6.116275152	1.76589302	5.138808458	1.527504221	7.563464041	7.637897864	2.881998878	6.009877719	3.928881738	0.491941156	3.174726949	12.65327264	0.62909418	4.837459396	11.51004065	9.043487046	3.720457378	0.832249399	12.91332298
16007gf_52	GNCLS	2.831874028	5.89110893	5.47186855	6.617175816	16.72525439	5.271856757	11.99249147	2.687647382	0.059235469	3.132154029	0.736322666	3.416481618	0.953780626	3.534995757	0.376583624	0.522904863	1.491077196	0.330961196	0.308760999	0.462850237	0.931665371	1.817208961	7.13121682	5.7898078	3.922639306	10.46071643	2.221152708	0.244722843	6.858590745	5.499466317	5.458357494	8.703039182	2.417499051	7.587530549	2.174879387	0.977843886	9.200609585	0.960480978	5.468611581	2.451377507	11.76932545	9.226796164	9.76328398	8.353556058	1.867916446	3.061351866	7.350690941	3.844688008	4.683943547	2.619516606	9.280524341	2.318212106	2.116619655	2.019933708	3.103579376	2.617747075	0.671258905	1.077042062	10.12148315	3.953962971	3.425773227	35.21036234	9.572946663	1.779969148	8.048652822	1.963924752	7.792862605	9.415455823	1.349397942	2.645527947	5.024177321	1.316715843	6.256758282	14.11188621	0.621928574	5.300105838	18.81860595	18.58321674	6.046593246	3.442967394	19.09113513
16010gf_52	GNCLS	2.323398649	2.199470887	3.503125038	9.702560948	10.56647018	2.692710552	6.809903256	3.453979331	0.144501298	1.921809868	0.413590238	1.617181354	1.291688666	2.594197684	0.230272199	0.729416657	1.037685119	0.137472284	0.292326714	6.197986024	0.209264482	0.675178389	7.258719463	6.048877739	3.522611218	5.112541759	1.01140267	0.185332649	6.159884568	6.732589868	7.022855759	5.244219316	1.548553274	4.428316401	1.242328867	2.716008833	7.991670164	0.195022122	2.517090185	1.976941875	8.072571982	8.741286554	7.615395733	6.542489919	1.74094655	4.126181693	13.45662913	2.663712692	3.523694349	2.503676906	5.753411943	1.530385082	1.278065693	1.980820499	0.73459896	0.203284734	0.051859729	0.514571924	5.344265184	2.327896879	1.28945368	20.31837727	4.47244351	1.343796483	4.300859896	1.12780956	7.28098811	6.591634298	1.89659281	1.686928645	5.374236115	1.701702359	3.339666388	8.60839087	0.789687108	6.518976361	21.49690583	18.92489392	4.784044225	0.661080612	24.39584429
16013gf_42	GNCLS	1.936791532	4.121582599	5.025159259	4.819563307	5.819913579	1.918270609	7.866041649	5.37282289	0.142376252	2.027968639	1.089239489	4.951564081	0.466916974	16.93454007	1.14090735	2.514071436	NA	0.386366502	0.543607696	0.605436592	2.372023354	5.127243396	7.785537183	7.055125389	3.644358287	9.54352389	2.216100927	0.408883832	7.424384798	3.541396458	4.121001572	6.011243552	1.746383127	3.715780586	0.887121508	0.878840807	6.456517145	0.299363318	5.498546908	4.677186822	4.913706218	7.332917367	2.947644198	2.649275221	2.224055887	4.926457112	6.742426806	3.167225154	6.444369683	1.020015414	10.70811725	2.46912438	1.176961007	4.398605986	1.566364687	0.278995821	0.410094514	0.505314522	10.79727733	5.280479554	1.460798946	19.84226944	5.175816869	3.73987627	3.386243661	0.993655881	8.780791453	5.603675679	0.759767517	1.344389365	5.695362087	2.217267588	6.503203428	7.124024982	0.693709498	6.183745966	21.61288919	23.08832689	4.494210215	3.438444796	14.75329373
16018gf_37	GNCLS	1.914184814	3.24302	4.236815443	8.180354802	4.602757018	3.94021766	5.946095871	2.669805275	0.118609535	3.13772971	0.647455331	2.786372897	1.275826085	1.997407063	0.287323052	0.415281565	0.657792177	0.219566542	0.432389865	0.130407324	0.515818772	0.681326111	7.518569942	6.387527461	4.261764804	6.058763961	0.796934003	0.113286375	7.387122463	8.461655346	9.013705502	5.88238837	1.953137419	6.655033366	1.612448609	8.497913009	9.534157676	0.577215536	4.246399479	1.291619161	9.795879188	6.477499233	6.607931	7.74687517	1.738880219	3.268383632	11.98250504	4.414531129	0.77945155	2.820685301	5.393141361	1.371129862	1.66258493	1.796832974	1.31827838	1.253557368	0.576956641	0.567130728	2.964729737	2.055775212	1.594050174	21.91651493	5.532472026	2.140765177	4.220311099	1.219535812	5.85719699	9.626872566	2.934551874	7.544030078	3.636767479	0.727602565	3.708495746	11.0329279	0.795743128	5.099145938	9.430598377	7.946012418	3.683008757	1.158896193	18.54209028
16007gf_24	GNC12	2.65045298	1.903311621	2.71375868	11.91291814	3.92370319	3.170506241	4.509085668	5.170261789	0.05176934	1.079141309	0.331744242	1.710673914	0.797331604	1.777431713	0.870747422	3.264657907	0.783533493	0.479205482	0.344845576	0.342695133	0.89108915	1.987376412	6.490907264	5.663935535	3.017253983	6.250011067	0.529399104	0.17325708	6.152077683	2.643830965	2.443602869	3.04950571	2.72688695	5.428190548	1.071959128	0.093486892	8.065451398	0.291152167	1.566325601	2.295642353	9.224656388	2.573935056	2.608618115	8.703094139	1.738347307	5.017993954	15.31254464	3.829577927	2.172066019	0.644682897	4.02958731	1.477780702	1.270300895	2.710602665	0.593066515	0.066188192	0.053800189	0.41954469	0.758224602	1.17259943	0.618733503	7.783301075	1.855325559	2.248987618	4.140817922	1.121866639	4.865400101	6.558895886	1.229022535	10.20661988	4.278514259	2.249889526	3.318140319	2.744027827	0.947965411	7.159828547	19.04607138	19.57411601	4.745046004	0.48595095	19.43970193
16010gf_24	GNC12	1.690353479	1.898266766	2.818586033	4.574593879	6.47607829	1.912147881	4.09416278	3.796694215	0.254624996	1.425088457	0.214232588	0.519421355	0.497187055	4.221392167	0.463271529	3.260394116	1.067786786	0.278048655	0.457170139	0.438786827	0.368751512	2.8469563	6.494860236	5.507454117	3.294449189	6.573594256	0.856475133	0.569932525	5.067179127	2.274685551	2.696842259	3.416656936	1.438786308	3.611444403	0.89872016	4.56850645	6.095852266	0.66725216	4.970989828	7.359628188	8.787623613	13.62541107	11.50141048	9.636076209	2.347037355	5.766109448	11.05094598	2.62444573	7.886550971	2.810872627	4.431383655	1.943480178	1.928214699	4.339075814	0.72287637	0.088853954	0.132211156	0.400886699	5.782902412	1.666654344	2.151020323	13.23810509	4.039268468	1.938992456	6.327595489	1.595146549	6.993228971	4.202302143	1.354348409	6.417645997	7.502854363	1.18868659	4.215317327	9.934477579	0.719134368	9.373537262	28.26217685	37.84519199	6.1751144	1.496483096	13.34763598
16013gf_74	GNC12	2.546628644	2.600498768	4.807693942	12.24477413	6.412812273	3.273818194	6.212026281	2.921886835	0.025858377	1.84900105	0.346222317	1.596414688	0.808373807	3.983468712	0.322854657	1.904359835	1.140918587	0.178888082	0.777419363	0.352450756	0.59467022	1.636634081	8.751197559	8.400252699	3.850866959	6.492261542	1.316717844	0.090794711	6.846505566	4.846367687	6.267754263	5.692527828	1.754240959	4.516405634	1.058794117	4.584354346	7.265376867	NA	4.323004512	4.615432659	6.972670741	8.751261002	6.938198944	6.540629986	1.739969418	5.563628695	12.59629356	3.256009129	7.519834455	2.383128419	4.943183242	1.758380777	1.708360945	2.039300586	0.959032466	0.290981637	0.064403775	0.672164272	7.639665087	2.888783955	NA	23.59615721	5.455785763	1.870181487	7.173394804	2.310483039	7.82708085	6.031201146	1.332872108	1.683409627	6.84553133	3.743077652	6.064980861	9.067119359	0.927836637	7.18928203	30.11408301	28.4948518	6.845821942	2.133126949	20.67907862
16018gf_9	GNC12	3.381709035	3.586218932	1.989521863	13.21108273	8.234009516	1.325032865	3.759845956	2.47050533	0.000857992	0.834356137	0.366142052	0.578808495	0.487404982	1.798570905	0.443374021	1.771988643	0.688440284	0.212342344	0.254812146	0.139333989	0.797383009	1.054193067	6.110613492	2.806536077	1.52201914	5.581691051	0.766568196	0.177800575	3.042114171	1.302272521	1.156476095	1.559093537	1.543701108	3.316262729	0.722746183	0.112574411	6.323847404	0.305357113	2.351200339	1.594592228	5.869662914	2.679331169	2.585292622	4.059283249	1.05150437	2.666915799	6.518625716	1.748485455	4.234878636	0.318305959	4.015218003	1.206420892	0.847281955	2.017428609	0.196003999	0.089872714	0.056720609	0.441833599	7.112395101	2.886152354	0.654025551	10.68867105	2.353097508	1.300868862	2.468305661	0.737307191	8.704245314	3.026369325	0.548016379	1.6300188	4.626805528	0.808256077	3.094222257	3.239069729	0.397210895	3.300216267	15.46622637	17.99277239	2.913441722	0.494309434	13.15965417
16018gf_54	GNC12	1.645161573	3.57586419	5.136042878	7.815965275	4.818846721	4.113882844	6.318632276	3.527000568	0.058197473	1.939479851	0.329925653	1.373825904	0.994917279	1.805435779	0.520167436	1.769658517	0.714550122	0.448657367	0.499664515	0.699314847	0.881002198	1.84773934	8.156905652	6.915274157	4.007800134	8.646640412	1.090827671	0.58171986	6.621704297	2.665433349	2.906427613	4.556821604	4.201317045	5.851441651	2.490667669	0.113933872	8.591293525	1.072472449	3.966608056	3.053855301	9.865537707	5.6458261	4.00517725	7.246718487	2.269323601	4.869555138	11.77323566	3.511923214	4.703030568	1.089103687	8.163023803	2.058854885	2.106066832	3.123193156	0.860580691	0.173563602	0.073200146	0.659951929	4.78358424	2.200656719	1.581035695	17.39865985	3.695635562	3.464980562	4.023326679	0.907408992	5.845446298	8.632100385	1.091313337	3.216922653	4.753611452	1.296523591	5.631870591	6.37324626	1.331762032	6.356108008	24.68339173	23.55714067	4.792975774	1.360456708	21.8695816
16007gf_41	GNC36	2.993103465	3.891246214	7.317260067	11.9118691	11.21063509	10.60022767	12.03506086	3.408628961	0.08663661	2.526573532	1.791668001	4.171439662	0.873596678	2.330527208	0.593936295	0.304703106	0.724560978	0.342874056	0.295428134	0.136215147	0.724120402	1.038893702	7.72295378	6.822901334	4.518495192	11.41226276	1.972718658	0.23652065	6.952416948	6.2598641	6.060849846	10.49588914	1.36427634	8.037732553	1.707692943	1.70999495	11.10050732	0.466789177	9.7431522	1.32100128	13.6101184	7.5794986	13.70875936	11.80914761	2.355032788	3.556481866	8.610693387	5.396641952	1.18049534	3.61494852	8.250592642	1.793515154	2.289885355	2.620732539	2.518449526	8.656574612	2.030023211	5.128336639	4.243816328	2.042525201	2.446858744	41.75366028	9.956956485	3.150384001	5.426792917	1.512941104	6.243718161	10.55767041	1.613502208	1.610569275	0.883788439	0.646514024	4.970039419	14.7822698	0.876882937	3.893436129	9.56411929	6.850071011	5.764487844	1.967665868	20.21355407
